11,,,7371.25,63902.75,45467.62,13175.49,10192.78,23544.55,21211.33,8956.30,21444.04,25739.21,25639.80,23887.38,9070.77,9842.38,18268.48,24561.56,20757.10,14291.34,16096.23,15187.62,18185.24,20052.13,8370.40,19939.37,12040.17,6605.19,12089.94,12500.14,7607.40,2815.52,4728.69,4546.24,6955.62,4101.13,4166.23,4002.41,6171.27,3125.98,1709.08,1952.44,1655.97,1917.96,1424.74,1577.89,1482.20,1773.68,1254.34,1159.67,1148.88,782.20,456.98,1102.18,896.10,335.53,357.66,244.36,161.98,289.41,159.85,230.68,154.27,142.76,103.91,87.88,62.77,280.64,179.29,178.97,106.16,79.11,88.21,115.27,186.89,160.99,173.16,171.45,136.57,167.69,124.71,165.28,79.49,127.05,167.44,122.78,201.56,154.17,123.97,110.53,145.01,110.58,133.01,78.45,114.42,84.25,61.61,154.65,165.39,199.87,257.12,229.80,93.40,166.78,105.39,109.44,126.82,109.87,85.28,117.77,68.11,58.31,188.80,107.14,52.65,110.84,94.43,84.92,111.98,96.75,105.85,88.60,58.17,136.70,172.04,182.87,118.55,103.11,98.37,165.33,J,9.48,,,,691,0,9615
12,,,4250.60,9186.37,1451.44,1092.63,1731.30,2054.67,548.64,712.57,1190.41,1782.16,1321.89,1007.44,1029.87,587.37,632.75,1076.48,1149.99,600.12,421.00,581.95,1091.72,765.28,446.57,279.55,277.69,295.65,657.68,814.34,455.21,290.77,200.68,552.63,406.45,298.82,230.38,101.46,91.46,107.65,88.75,315.86,279.29,175.46,194.39,139.87,79.48,114.58,205.58,206.34,148.48,79.57,148.35,223.83,234.30,211.10,120.49,181.20,147.75,128.85,189.79,74.75,197.31,167.92,182.89,207.75,205.85,255.68,182.68,171.00,194.63,155.77,178.44,100.50,88.18,129.53,119.88,69.52,79.39,92.59,95.00,148.70,131.32,53.82,58.15,46.61,70.42,59.10,55.76,38.74,63.78,55.48,76.30,64.26,25.61,43.50,50.31,37.41,37.65,24.08,44.99,77.18,48.61,30.31,33.22,59.98,62.17,53.63,32.12,38.11,56.32,69.77,53.65,56.57,49.14,64.39,88.22,128.35,80.55,107.17,73.70,74.14,70.12,76.85,109.34,100.70,45.35,39.38,81.56,148.38,J,42.67,,,,nan,nan,1231
13,,,23986.20,50407.11,42217.83,49699.70,39854.62,28912.34,35771.10,37445.25,23563.56,38855.78,37217.24,21908.38,24371.33,12842.44,24038.66,21448.83,24560.58,27063.77,32600.59,23825.86,11390.67,10707.10,7270.11,10647.18,18457.33,8158.10,4370.09,9391.47,10264.83,6391.84,5612.31,5823.27,6451.50,8079.14,5353.84,4092.46,2249.30,2237.67,2716.25,1838.03,1835.67,2386.52,2528.18,1914.37,1513.41,1041.38,602.56,503.22,919.94,1031.00,595.70,788.97,1035.74,833.67,407.63,412.91,333.40,507.16,571.00,275.13,217.63,324.39,227.92,190.52,184.68,116.91,78.18,141.19,147.47,102.67,165.78,96.60,225.13,200.16,272.73,98.60,74.25,323.36,350.00,341.66,433.71,299.04,218.77,286.06,619.22,684.22,1002.97,514.83,1359.30,7821.64,90562.89,142011.79,161182.56,104452.22,17566.38,2155.36,1043.01,487.10,417.91,51.15,161.84,455.08,601.79,312.74,320.51,272.12,542.96,262.56,203.68,100.03,151.98,154.54,199.50,182.46,205.42,135.70,150.18,75.53,111.42,173.11,129.55,77.02,175.38,197.07,158.91,121.30,96.13,84.05,J,7.53,,,,528,32,11916
14,,,24262.86,31434.15,34281.30,34703.09,27622.65,18101.44,25938.26,29114.88,14393.12,6396.66,20089.06,20230.63,11301.55,11897.48,6920.65,7235.98,12154.64,5572.74,5553.51,8074.60,7458.13,6983.49,7663.10,7873.92,5295.05,3715.04,5887.30,2857.52,4671.35,4956.35,5093.12,5165.04,3205.95,2779.50,3455.38,2994.70,1981.12,1984.96,1704.50,1431.79,1979.62,2242.28,1743.86,1814.15,1445.49,1282.94,1970.42,1358.01,1316.92,633.58,719.57,872.62,730.76,710.43,500.97,450.97,589.65,520.20,231.93,498.01,647.98,441.02,387.54,459.36,292.21,205.30,183.35,248.87,147.52,182.23,215.34,201.08,203.58,95.44,74.48,138.34,52.43,135.52,145.60,97.12,74.82,62.46,90.27,97.30,56.66,34.29,90.38,64.12,53.87,67.24,90.28,135.36,111.76,89.58,130.31,132.14,112.14,80.47,82.52,96.27,44.53,46.85,114.64,163.39,135.42,176.94,154.99,73.29,46.49,181.44,104.11,66.17,69.14,72.72,96.83,96.65,79.87,94.15,97.96,149.63,122.99,118.79,116.22,171.35,139.55,96.70,194.57,106.49,J,13.47,,,,nan,nan,6728
15,,,3856.69,20515.53,14487.90,22831.88,10586.53,7655.87,7201.80,7101.08,11204.13,11938.39,7964.39,9807.88,9840.71,6908.01,9403.62,10084.62,9334.81,5647.82,4318.05,3896.41,4641.41,4187.89,6912.59,6320.35,4003.16,2448.08,1455.97,3491.14,3292.60,2828.37,2750.10,2133.53,1515.37,1415.78,1793.95,2208.24,1217.68,830.60,762.72,1095.01,1061.02,983.80,1290.44,1118.62,596.93,675.34,509.03,884.82,831.97,485.40,396.71,328.01,493.99,509.52,579.51,366.94,846.50,669.26,357.48,235.95,334.57,224.05,194.86,259.11,166.78,249.46,133.84,202.13,288.04,279.01,257.29,111.28,116.81,173.94,145.19,93.76,93.02,76.84,121.65,135.00,102.08,61.57,67.07,113.29,129.60,196.32,144.35,116.04,95.03,66.64,44.64,55.54,73.58,72.88,86.34,46.59,78.92,62.23,77.30,66.42,90.17,75.12,60.81,52.40,51.37,92.08,83.54,37.22,38.74,35.43,62.85,107.94,91.02,68.57,74.39,118.16,80.32,48.83,42.31,60.68,64.80,37.12,28.59,64.35,63.53,49.62,85.98,121.91,J,13.47,,,,nan,nan,3941
16,,,3555.32,15282.97,1456.85,1588.82,1587.01,1588.62,2069.88,1217.47,1860.71,947.82,1749.35,1172.11,997.66,1039.37,816.98,1447.39,642.00,435.90,761.37,470.59,731.71,870.72,1208.20,1031.86,704.09,296.49,792.88,434.38,887.07,971.30,1057.91,546.47,1186.55,1084.59,593.55,832.73,525.64,771.98,743.20,501.33,1015.51,605.75,403.00,294.96,476.06,546.45,472.55,693.16,606.27,452.16,709.71,362.79,701.49,858.17,431.96,520.91,493.10,343.62,306.06,412.05,451.28,371.15,380.48,228.92,394.94,258.05,212.98,432.27,458.52,261.81,205.02,184.10,186.99,178.64,110.09,115.97,145.19,142.52,161.53,144.28,145.90,145.51,156.33,51.54,42.73,65.29,107.48,54.06,91.65,65.96,53.13,77.81,47.58,68.23,79.15,43.31,67.20,52.60,37.37,82.70,70.96,28.33,24.08,30.86,29.25,36.31,39.41,41.19,34.47,28.14,34.60,34.35,23.28,40.43,75.26,60.71,70.91,27.91,51.27,53.32,39.68,29.77,34.57,56.56,69.86,62.85,65.39,51.31,J,18.29,,,,nan,nan,2186
17,,,9090.45,15880.60,5491.81,4018.53,5014.94,3239.39,2959.47,4110.59,4327.54,3108.20,4922.62,3470.33,3042.18,3668.40,1857.37,3388.52,3980.16,3110.30,1213.20,3038.02,3562.31,3246.16,3020.36,3306.36,1622.07,1888.09,1621.54,895.22,993.20,1261.16,1982.16,1519.12,1565.41,921.00,738.76,840.83,682.51,440.69,423.58,621.70,644.23,379.80,649.28,354.37,313.33,625.07,450.93,177.86,114.33,224.43,170.23,166.87,175.69,237.42,564.93,462.75,292.26,160.76,146.64,144.18,166.86,98.92,199.41,116.67,152.64,158.47,130.79,147.97,157.36,98.75,124.07,107.84,61.14,90.97,186.07,170.95,94.62,174.31,222.99,109.30,74.89,141.03,244.95,162.97,167.86,129.72,95.45,135.22,133.41,122.56,129.50,116.48,85.66,70.73,63.12,50.80,40.49,41.22,56.90,111.17,182.75,134.32,203.58,162.74,137.62,94.80,130.02,84.11,52.70,38.96,62.01,142.46,70.72,56.93,75.94,60.92,47.49,77.09,42.40,62.28,35.90,45.57,65.91,51.76,58.21,58.99,74.72,60.14,J,23.27,,,,nan,nan,1594
18,,,3470.79,26928.17,10456.01,6688.89,9030.22,13685.44,13859.82,9821.88,6739.32,7576.18,10607.10,6989.07,5306.02,9330.77,4084.74,2661.64,2191.93,1782.78,3687.07,2933.60,4444.28,8589.00,4100.89,3545.12,1794.40,1927.47,1630.80,2007.56,3349.94,1671.86,1143.98,1791.89,1219.63,1195.76,1030.27,1401.21,1406.48,1039.09,634.61,560.44,774.90,1302.32,790.20,158.43,357.25,468.19,559.59,603.05,584.75,581.34,1003.21,535.16,357.31,111.10,247.10,609.72,432.53,388.25,467.09,437.83,534.04,379.80,264.28,225.88,179.21,169.05,175.64,240.56,307.87,239.52,118.36,136.07,169.33,118.28,97.82,156.24,77.18,100.63,170.27,122.73,92.71,59.23,51.07,126.06,81.94,143.91,158.72,119.02,82.16,98.67,63.48,71.49,111.10,126.29,162.45,156.08,152.53,153.64,122.06,100.91,103.13,109.10,156.87,158.77,145.96,195.76,167.17,147.70,135.28,108.68,146.38,209.71,263.73,88.16,103.04,186.80,197.51,141.32,102.95,182.72,206.43,103.24,190.35,203.85,130.58,124.67,176.44,249.88,J,16.00,,,,nan,nan,3406
19,,,7850.65,19509.53,12800.12,13416.13,9278.80,7826.81,11032.94,17756.81,11907.94,12162.37,8028.58,2679.37,4388.10,4316.38,4187.72,7524.57,8464.28,4419.80,3297.33,3963.08,7222.13,7720.72,7545.66,6481.44,2881.15,3341.58,2765.26,1669.17,2312.16,3202.12,832.11,1950.44,2177.22,2536.85,1283.41,1152.04,728.10,1364.90,2063.55,1937.34,1409.24,553.46,703.65,1288.88,823.81,797.07,1063.97,1216.22,821.03,1285.36,1712.64,736.47,394.32,538.16,540.87,430.99,595.98,513.40,370.16,517.95,314.87,174.70,341.01,257.42,88.27,87.80,80.38,119.24,174.92,150.00,96.94,100.90,65.04,76.31,56.38,59.27,75.50,76.87,91.96,94.95,58.01,55.42,70.05,71.62,48.17,51.43,52.45,69.96,77.08,58.81,115.19,101.55,45.21,39.19,43.02,61.21,79.40,97.68,179.47,167.06,112.20,110.49,99.50,77.90,127.27,116.21,101.59,88.15,98.22,119.43,125.83,73.31,105.49,161.01,176.97,185.73,91.74,123.11,166.94,126.08,92.45,151.68,154.72,105.24,109.45,167.40,177.02,123.40,J,12.80,,,,nan,nan,4104
20,,,1366.41,6456.82,965.36,503.75,343.87,677.66,571.30,585.14,638.04,982.82,760.55,1172.96,822.30,511.87,570.17,739.58,446.83,411.54,441.42,380.58,671.85,518.79,328.19,317.24,401.39,290.85,216.76,451.44,615.97,400.18,458.41,467.66,271.52,416.55,308.28,634.70,982.36,409.49,477.25,404.23,495.73,400.08,327.85,425.62,357.87,454.15,682.24,753.14,260.71,254.14,731.04,662.25,402.21,290.02,279.94,392.31,211.28,235.59,180.36,195.72,321.39,224.70,123.82,146.81,150.47,220.48,194.97,78.40,40.45,62.88,94.12,89.88,121.98,56.73,36.33,56.60,65.49,55.10,58.15,53.65,63.99,41.91,54.32,117.58,57.15,41.98,71.24,70.15,92.63,58.86,81.30,120.70,111.68,92.30,57.74,81.84,66.64,62.00,85.22,109.66,44.15,91.89,121.25,64.16,113.16,102.54,40.81,93.44,124.72,110.91,165.77,109.79,86.28,54.28,74.06,100.96,82.92,90.55,88.11,60.62,50.92,66.88,78.58,76.18,55.71,92.01,80.40,72.58,J,23.27,,,,nan,nan,1481
