1,,,41963.70,829685.37,46641.82,18659.15,22759.16,22828.56,20356.11,28257.79,12827.74,6673.21,6587.95,4695.23,7842.80,5591.65,5929.45,4709.04,6968.51,6274.05,4986.67,12869.47,14731.65,9797.57,8314.91,3833.28,2544.11,4635.94,3330.60,3315.11,1364.98,1825.63,3163.56,1509.95,1964.18,3419.54,3847.16,1259.87,2639.83,1822.47,1030.18,2169.90,1786.69,458.45,1238.74,840.57,896.20,309.53,1181.27,2104.09,1533.47,822.17,310.91,261.34,133.04,333.61,631.03,346.86,152.24,230.00,184.81,254.87,223.73,205.34,147.48,79.58,60.30,91.84,87.53,52.76,83.81,100.13,57.99,34.03,60.56,88.17,98.34,86.11,R,,R
12,,,53442.02,1113176.00,31119.82,8352.45,20235.07,38302.60,70328.29,17572.89,10645.12,4355.42,3195.63,5597.53,4320.59,3235.90,2021.65,2438.80,2160.32,2455.82,5456.10,7036.55,3942.48,4353.37,2165.90,1464.38,1958.76,3218.33,2905.97,2276.06,2994.91,2879.91,1151.32,2741.78,2195.42,2111.52,1604.71,1177.15,625.40,1128.73,1572.09,1360.92,1325.64,1183.12,2162.73,764.26,411.49,902.12,545.74,1003.98,690.24,418.48,382.26,372.47,236.69,207.04,191.63,222.03,153.95,327.17,269.84,79.62,69.30,116.31,117.13,74.60,121.92,59.01,68.59,89.91,100.77,70.20,69.70,104.94,95.41,65.72,62.83,56.38,53.49,38.85,32.14,30.92,73.76,60.21,33.50,34.67,40.85,53.33,55.53,48.29,29.53,65.91,103.02,107.20,30.06,68.33,36.54,64.53,50.12,70.25,69.44,38.30,55.27,70.81,47.47,69.46,60.06,40.41,38.41,85.44,66.71,69.90,40.74,69.46,80.62,26.72,31.38,62.18,47.90,100.33,49.99,49.87,76.51,86.80,107.54,38.67,37.27,57.00,60.79,75.26,J,8.00,,,,170,14,15550
13,,,1237307.87,6907267.50,222116.56,3115.92,6406.45,16169.77,20636.81,8277.19,8317.34,5422.54,3785.02,3318.09,3289.10,5684.99,5670.88,2704.83,2196.33,3643.41,1997.07,2350.08,3769.35,912.49,950.52,885.84,1132.29,2550.53,758.12,1003.95,1065.41,1640.07,951.77,600.22,676.98,295.56,498.86,812.39,726.67,469.04,599.28,586.50,840.40,900.73,923.80,1064.20,357.52,265.25,292.68,475.01,609.94,536.50,702.96,213.27,239.94,396.92,221.87,220.52,128.02,247.30,65.21,108.38,297.70,111.85,176.18,381.71,180.78,195.83,292.18,89.56,42.62,64.55,95.67,76.92,99.81,73.42,98.50,65.59,112.59,71.72,90.01,67.81,59.64,59.28,53.89,81.32,29.74,103.72,99.63,75.51,105.70,141.02,126.28,132.69,53.06,68.09,107.99,154.52,105.25,99.44,143.44,36.83,91.83,30.16,70.84,65.98,89.78,48.45,71.64,32.86,145.37,55.00,164.12,85.71,103.39,27.90,91.15,73.24,66.62,59.04,72.30,89.38,128.50,94.20,85.46,36.50,67.47,40.01,64.09,85.43,J,4.92,,,,nan,nan,4563
14,,,243662.96,1383414.37,93801.37,16796.73,13834.32,6485.73,14520.51,4917.10,8121.04,6175.77,5516.54,5885.27,5747.10,8377.81,3966.80,1409.22,5917.87,1538.70,3175.76,3797.48,3087.70,1778.25,2143.13,3671.00,3245.60,3808.73,3305.29,2504.09,1845.79,1776.41,1119.09,695.07,364.63,913.73,1375.71,1358.05,1595.36,1050.60,1571.63,799.17,1763.00,1060.59,728.38,677.44,753.98,650.87,575.68,533.83,260.00,318.91,279.55,196.61,150.46,194.69,137.37,180.62,161.59,163.73,174.16,138.98,113.60,126.91,101.15,124.93,67.75,96.60,47.03,26.89,25.77,63.21,29.77,27.14,31.85,50.73,47.30,72.27,113.40,46.73,88.92,71.16,71.85,107.41,119.90,93.92,136.07,164.50,78.26,57.38,96.00,68.30,129.42,131.84,149.77,87.38,90.51,58.45,99.17,108.13,83.03,83.84,30.63,51.03,45.82,49.12,114.39,80.10,77.68,68.12,63.07,26.73,74.20,90.49,92.88,50.30,47.75,63.55,61.66,24.95,51.89,80.65,102.47,76.41,54.32,79.15,36.37,28.89,56.27,54.67,J,3.61,,,,nan,nan,3210
15,,,1757019.00,8496339.00,761767.25,10999.12,8091.07,16651.58,32570.10,7797.16,3567.58,4254.17,6556.70,3621.08,2736.90,2273.48,3376.97,2875.89,3176.52,1851.96,1017.88,1257.52,1772.32,2740.64,1798.89,1445.78,1571.92,2093.53,2798.85,3276.66,1731.94,693.56,630.70,595.26,565.02,262.63,433.25,620.63,876.31,541.19,391.70,402.19,447.69,351.88,347.97,364.08,411.05,127.60,357.64,360.10,516.92,624.30,248.67,227.28,105.78,93.15,99.24,152.21,144.52,159.17,260.93,99.33,39.83,59.43,55.55,108.61,70.63,72.35,52.73,75.21,99.88,198.31,147.52,148.98,113.85,128.38,235.42,165.99,151.59,213.47,384.63,452.78,531.54,2226.39,21791.98,102747.53,60676.80,15144.42,1675.44,786.52,404.72,159.31,331.67,238.35,101.72,72.82,78.41,72.66,55.74,180.18,129.88,73.40,83.06,41.50,26.55,46.18,44.81,74.16,89.39,74.99,54.24,61.08,87.36,187.15,89.88,35.78,40.46,42.58,36.19,62.21,58.62,79.13,75.91,156.01,77.68,40.79,28.51,55.64,34.50,49.57,J,5.02,,,,nan,nan,7201
16,,,102567.71,474907.25,28400.62,21091.85,14013.72,9050.92,31399.50,27630.00,11698.32,3831.68,6096.14,6278.14,3350.38,3195.74,2300.20,2430.28,4922.14,3207.98,1899.56,1523.53,1138.04,1609.83,761.81,1101.02,936.58,766.42,611.53,1261.51,484.61,1030.50,276.13,275.95,394.64,323.24,499.16,606.38,451.92,617.91,612.74,174.90,496.51,865.99,251.05,137.36,164.46,238.60,295.29,139.46,130.46,165.79,431.04,292.76,128.66,86.98,63.83,124.75,177.26,76.37,109.07,76.29,76.94,70.01,102.71,41.38,44.34,39.72,95.38,26.06,36.27,19.38,105.13,53.02,60.25,54.88,40.67,65.07,35.69,64.23,126.50,89.52,104.88,218.89,151.95,6171.71,13142.76,6475.23,230.74,134.50,246.28,145.38,181.25,53.92,55.97,27.25,30.26,24.61,40.04,48.93,59.99,51.45,64.99,32.26,27.63,32.40,39.00,34.72,34.01,39.92,46.36,45.95,58.10,94.95,41.48,36.17,25.41,45.74,22.69,33.24,37.35,66.21,49.68,89.93,82.27,39.58,38.39,25.88,35.85,41.37,J,18.29,,,,nan,nan,6942
17,,,328920.56,798435.31,56248.94,17738.69,18208.42,21277.83,32274.32,12092.83,9933.41,6124.04,9056.57,4448.71,2003.02,3716.34,1806.65,2076.73,2204.70,2960.51,3048.46,2519.57,2401.74,1582.65,3159.16,2690.29,1590.42,2263.16,1790.95,1676.18,1549.40,934.52,1281.25,861.93,1143.32,1233.66,888.47,793.96,827.90,735.07,561.24,567.20,1046.63,1139.33,431.18,663.31,388.36,232.21,321.89,430.04,341.32,179.61,209.93,203.23,142.83,167.08,243.37,306.00,289.88,84.99,89.78,84.58,110.72,84.35,70.15,54.30,63.72,54.43,55.06,73.49,41.48,40.41,48.93,62.27,47.44,44.24,51.98,93.80,64.93,77.40,90.20,62.15,42.45,31.71,58.47,60.33,124.01,103.64,105.47,66.44,87.05,104.75,171.84,212.86,145.73,67.58,45.61,88.15,131.41,84.72,39.42,73.12,77.16,49.30,39.26,56.08,45.47,97.31,64.78,49.90,49.57,30.20,36.72,55.23,37.78,59.09,20.40,64.20,48.43,48.94,19.67,27.24,91.66,52.27,32.97,26.90,36.45,75.03,82.81,48.51,J,9.14,,,,nan,nan,7136
18,,,129130.51,381725.12,47930.04,10786.24,19828.60,9146.79,35196.58,28683.72,19530.84,8579.68,6518.03,6478.36,16316.33,5236.27,1249.96,4256.45,636.70,496.21,1461.44,806.42,2837.47,3487.30,7540.43,2140.96,3009.09,8989.48,5983.31,6356.38,3472.24,2909.99,4058.49,2716.25,6028.41,5282.41,5159.71,8139.84,3455.02,1380.51,1681.93,908.28,568.24,1333.75,854.66,487.69,859.93,1058.90,669.19,650.50,446.94,287.79,342.75,160.95,115.12,605.64,196.01,101.15,137.46,202.13,68.32,26.20,81.93,69.89,54.30,54.29,69.16,60.87,25.45,32.16,77.42,61.17,132.42,112.69,77.42,68.39,105.28,39.44,89.23,153.05,100.39,83.83,146.63,133.96,161.32,42.51,62.77,64.53,37.26,47.53,218.84,169.17,174.87,203.09,52.74,70.16,146.31,136.69,56.62,70.91,56.57,99.94,65.28,76.18,42.55,66.99,88.62,79.12,40.02,38.33,31.74,92.18,115.70,67.78,48.08,94.86,57.58,31.42,41.56,60.48,40.19,30.21,68.91,142.08,31.70,46.63,56.77,22.66,41.31,49.31,J,18.29,,,,nan,nan,7782
19,,,759052.00,3053864.75,271226.56,21864.51,23137.12,24062.93,30707.63,23496.29,9676.90,6942.49,8521.92,10513.55,10739.40,7482.37,5897.58,3639.32,5583.41,3314.94,4642.75,6072.98,4623.09,2346.68,4277.63,4611.30,2485.05,2380.90,3563.94,1104.03,1099.23,1354.60,1086.19,869.00,690.22,1405.03,1526.18,1426.75,596.05,755.02,798.54,789.21,871.99,640.02,513.21,483.12,442.80,314.87,408.04,672.45,388.97,383.33,375.46,419.95,204.54,102.17,192.48,207.43,158.58,96.22,86.53,135.21,162.52,102.21,128.49,126.01,117.82,76.58,90.59,69.39,60.81,50.34,36.23,53.45,44.99,54.94,72.04,68.64,82.85,58.34,88.23,84.74,61.28,74.01,90.60,99.49,110.02,95.11,61.35,46.35,61.52,69.54,106.67,92.84,74.10,114.54,123.55,104.07,95.58,91.56,124.71,52.28,90.74,61.26,38.22,60.72,41.62,58.63,19.98,56.82,64.21,28.05,32.05,15.41,40.93,34.93,44.77,43.15,45.52,34.55,46.51,71.66,74.52,103.72,48.07,27.10,57.90,49.95,38.72,24.74,J,8.53,,,,nan,nan,6789
20,,,855605.62,5135530.00,334359.90,23489.74,27131.64,11890.64,32901.71,40925.52,13432.61,4712.89,6044.54,4299.40,4388.16,2121.20,2026.44,846.03,1204.41,1724.69,1008.99,1844.64,4257.15,3068.42,2407.52,2860.20,1989.80,1920.64,1244.58,1204.14,1589.61,634.32,642.51,1902.35,1547.78,2490.15,2513.76,1500.20,658.31,361.24,873.37,528.86,419.93,505.89,137.44,245.43,862.26,753.79,408.17,514.11,551.38,345.68,527.50,241.34,183.75,225.79,344.39,141.74,238.98,335.54,104.70,97.90,157.51,163.31,100.40,98.68,244.39,173.23,118.73,85.40,150.79,231.57,147.17,92.74,77.63,127.91,106.13,256.78,164.96,268.83,262.38,247.26,537.37,1759.03,55110.21,114984.21,30184.90,10870.99,1324.76,457.36,370.43,412.42,241.08,263.35,136.86,72.75,37.00,57.81,90.22,205.13,85.88,55.78,103.24,87.41,90.54,48.29,76.32,77.42,54.44,95.31,63.69,86.62,189.66,84.54,60.93,48.27,50.88,63.64,54.39,58.82,120.00,66.21,100.11,62.38,55.14,69.98,60.75,106.62,59.03,32.41,J,3.71,,,,210,0,9458
21,,,384590.21,1738714.62,99556.49,5657.60,5661.40,16325.73,35815.75,17077.71,7438.27,3903.51,5089.26,10087.64,5753.04,4694.97,2358.36,1614.14,2067.71,2195.38,4993.48,2178.87,1243.16,2468.07,1088.43,1175.38,1264.72,1823.58,2091.68,515.65,612.90,821.49,1204.05,973.54,593.40,883.52,874.51,799.89,407.07,738.96,573.37,634.39,189.32,396.44,443.49,290.14,256.29,352.97,731.83,153.64,196.78,272.22,180.13,309.48,203.27,71.35,211.15,150.15,151.66,122.62,131.09,51.01,85.80,50.16,71.24,47.80,22.81,91.79,91.05,57.02,52.55,26.90,70.51,58.29,63.82,159.15,211.42,144.42,43.68,97.64,142.51,86.10,108.21,82.34,439.49,424.26,676.59,1156.95,2478.31,32540.74,46913.21,14219.68,1767.95,395.32,238.18,212.03,216.51,131.34,134.62,99.70,123.61,134.85,90.87,115.55,109.48,73.59,50.59,28.35,42.05,53.91,55.88,61.22,40.26,39.54,25.50,33.67,75.44,93.65,130.87,53.73,35.49,30.40,72.46,93.80,96.26,42.16,54.36,60.51,75.31,61.30,J,6.56,,,,nan,nan,7919
22,,,2232170.25,5122105.50,719495.62,14745.41,12984.46,7472.87,15616.98,13839.39,14542.90,2863.17,3975.31,4795.46,5872.00,8309.27,2380.27,3135.37,3970.01,6561.33,3661.88,2428.15,2495.92,3078.56,3784.06,3699.15,1926.67,3347.46,2749.69,1880.31,1341.58,2791.34,3095.75,2811.48,2466.69,2042.86,1479.65,951.12,1461.30,648.76,713.64,298.66,944.13,500.91,409.38,196.94,624.40,352.26,289.27,318.74,294.21,230.66,150.52,223.51,231.34,48.09,91.21,75.74,177.24,117.80,54.93,109.12,145.80,92.09,101.63,133.52,90.68,52.57,102.12,83.97,99.60,109.97,142.34,115.07,104.15,80.24,133.75,153.39,127.81,242.83,267.91,318.62,810.04,1499.82,25448.15,107671.46,67056.96,5977.56,1085.18,445.05,753.91,495.59,412.44,214.78,90.45,53.78,121.01,70.29,119.29,131.78,101.11,55.10,88.32,75.02,46.08,87.96,89.45,40.12,53.64,48.88,56.77,67.91,93.60,76.20,54.25,78.30,52.93,36.66,65.59,33.80,46.81,48.24,34.94,113.77,88.47,40.65,84.02,50.03,74.20,44.90,J,2.78,,,,nan,nan,3560
23,,,2038736.12,5268650.00,477884.56,17338.95,19118.05,14794.88,32556.00,21457.54,19706.80,12808.72,9421.12,6258.98,6901.21,14485.12,14871.47,7142.00,8293.02,6323.40,1707.73,2463.28,4677.59,3430.26,2024.89,3963.53,6214.49,8181.28,9279.04,8041.20,8146.43,3954.62,3237.00,3317.06,1224.48,1594.14,3041.22,2521.47,2641.10,2192.72,1834.58,1330.43,2192.51,2575.15,1427.77,914.58,1294.47,980.18,1267.26,1741.18,1180.79,719.92,223.24,928.68,1086.28,573.86,454.78,542.63,607.64,605.61,440.04,253.09,154.34,164.76,125.11,187.35,109.19,162.96,116.22,145.71,147.15,124.48,64.79,66.50,107.08,82.49,118.13,46.44,83.28,55.53,55.51,181.09,105.88,86.03,71.00,59.25,73.78,109.06,58.77,161.25,69.05,223.78,71.58,166.46,124.12,165.37,111.68,115.19,96.13,105.81,116.07,126.51,144.65,80.17,89.14,140.05,67.01,86.22,85.14,59.02,174.48,103.36,83.67,61.65,87.31,69.86,70.76,71.84,69.15,43.24,44.49,97.27,107.58,131.07,150.38,92.11,84.44,102.58,65.06,82.63,J,9.85,,,,nan,nan,7198
24,,,39521.03,741520.43,20562.35,6240.00,8500.56,10111.18,24999.08,22758.65,6680.06,1556.22,3304.39,2967.01,1802.99,1693.76,2289.85,1387.27,1959.22,1060.24,875.59,860.08,1339.58,916.62,387.92,471.97,795.45,577.93,364.42,865.98,578.73,404.99,575.97,893.48,654.94,589.24,476.21,339.28,326.74,468.74,487.64,151.31,297.80,224.83,94.46,147.64,126.20,114.28,52.82,46.02,126.51,64.48,69.89,93.03,121.86,48.20,97.58,140.14,83.11,167.84,126.04,79.60,80.50,106.88,78.15,44.67,45.11,19.92,25.33,31.03,37.30,31.41,37.62,59.35,19.67,52.10,33.99,63.32,39.17,41.01,25.06,51.34,23.58,40.50,47.25,51.94,52.94,54.24,16.78,33.17,41.29,18.86,38.02,44.83,38.36,26.89,34.39,27.79,33.80,22.72,39.21,54.07,49.44,68.91,69.87,48.20,46.16,35.78,18.13,40.18,38.97,65.87,31.27,12.72,30.68,29.78,30.66,26.83,43.12,61.58,38.58,38.80,48.37,63.91,90.06,34.87,25.70,27.96,53.35,65.98,J,9.14,,,,nan,nan,5527
