1,,,2223737.75,3877817.00,226819.10,7738.63,9730.13,23881.69,25328.16,16063.49,14167.81,17936.70,7000.45,5308.69,10637.23,10372.02,11153.93,13562.34,16199.55,13994.27,5382.63,1510.13,2923.54,3811.69,4292.37,6172.24,7048.91,6795.63,5410.68,4599.01,4821.17,3867.88,3509.63,4430.18,5561.38,1721.21,2527.52,1207.13,1792.23,3032.07,2856.98,2404.55,4676.76,4547.31,1994.11,2066.49,2202.05,1997.81,1808.48,1287.36,646.21,790.70,360.50,437.20,1018.36,1651.05,981.90,522.24,421.13,816.59,666.81,531.92,1094.81,909.52,489.26,238.64,279.58,220.84,435.40,729.76,346.06,115.06,186.21,223.02,258.80,413.03,428.50,110.69,203.02,100.41,92.59,145.18,222.74,331.90,268.32,448.74,956.22,2660.34,25754.27,266029.56,166553.90,8832.80,1105.45,756.38,367.31,450.66,420.69,300.16,335.22,158.23,96.41,100.33,252.97,684.75,360.86,137.10,145.84,64.11,81.21,134.02,61.17,62.27,162.40,59.35,135.15,88.31,84.71,209.91,98.19,41.69,89.04,129.95,122.57,115.96,64.93,81.29,141.79,150.18,57.62,96.59,J,2.78,,,,nan,nan,5600
2,,,134294.81,1856979.25,40284.25,14704.56,8890.29,13299.78,24642.05,18830.08,14884.74,17547.18,29535.91,21009.21,27487.87,16960.17,7371.94,9674.68,19242.67,8372.52,5515.02,5201.39,16690.37,20114.13,15909.33,4632.83,5678.20,7475.96,3776.67,3508.06,4302.10,7338.29,4679.07,3972.69,3971.47,3514.84,4518.16,2917.86,4468.70,3496.74,1406.25,2753.74,3813.86,1466.36,2431.87,1833.79,1768.23,941.62,1692.47,1988.78,1653.35,1195.10,1445.75,1788.93,741.01,518.92,749.79,443.50,1459.00,1349.83,806.92,635.99,432.53,788.81,632.36,255.00,224.30,357.24,311.62,399.04,249.06,474.15,166.55,186.77,236.12,272.64,420.05,207.17,189.49,240.23,200.35,159.72,310.45,499.17,551.57,431.97,1165.15,3081.45,27777.76,237776.75,153153.75,10935.07,2678.33,504.94,467.26,457.28,342.17,135.19,210.21,268.31,116.82,172.54,170.68,229.35,175.94,128.68,67.36,56.31,108.94,89.80,63.77,107.30,116.82,89.35,69.01,181.68,66.30,203.40,123.15,130.54,129.80,68.03,209.27,192.41,185.25,145.84,188.57,116.97,138.30,226.53,J,6.40,,,,361,0,8340
3,,,741437.81,13218847.00,480425.43,14127.86,17748.21,10649.32,8944.24,12102.42,9037.51,21389.31,3480.56,11036.91,16599.58,6537.66,3687.33,8123.10,4870.50,7333.95,13820.74,6392.00,11524.07,7146.47,8257.67,2939.56,4387.07,4951.71,4982.25,3934.28,2690.32,5172.27,2359.07,3581.46,3700.43,2675.15,3920.23,1910.49,3657.19,2257.20,4673.12,7284.86,4687.92,1762.68,2102.37,2109.72,698.24,794.32,856.83,1765.92,1904.03,1246.67,514.35,474.82,528.84,747.95,973.93,568.68,444.73,468.05,684.34,367.76,624.09,439.80,254.67,150.18,339.45,319.54,502.78,272.86,453.81,207.35,139.07,513.38,699.06,704.83,1066.36,757.42,602.78,245.27,419.12,766.14,528.06,457.74,246.20,823.11,1630.22,7898.65,66823.78,308038.00,268638.62,88202.45,3979.77,1651.14,1169.78,588.74,558.06,532.68,481.91,303.39,241.06,230.44,292.14,466.63,670.90,313.11,162.45,165.81,126.90,264.04,136.71,187.61,125.43,84.70,159.39,177.30,100.48,115.72,173.22,175.83,85.20,163.17,96.59,227.89,108.85,182.37,90.92,153.16,265.77,238.22,J,1.65,,,,nan,nan,7064
4,,,300921.53,3456973.75,112038.25,26060.28,9111.62,9612.60,14883.30,16404.01,11304.83,16474.04,10248.13,7391.94,10987.54,11115.33,14783.56,9621.04,8725.35,11818.51,5445.47,8088.33,5754.38,5016.58,3747.93,5469.82,11747.88,5899.50,2877.47,4828.79,6261.45,4364.00,3047.77,3588.49,4124.87,3822.73,2083.11,2872.62,3200.40,2835.65,2354.06,2008.73,2413.81,1638.57,1158.44,1679.64,2226.94,2441.55,1746.45,379.06,581.19,818.59,1200.62,1035.74,409.42,522.81,556.53,489.14,778.04,403.93,535.36,674.23,421.30,897.11,734.69,694.91,672.90,303.51,279.34,238.64,243.31,155.06,190.53,52.63,220.19,455.09,817.16,351.04,254.21,394.58,271.59,99.28,407.14,267.06,341.62,357.52,1898.85,2651.93,25137.37,212349.31,322299.25,76443.73,13199.87,2476.81,849.01,533.63,582.84,517.33,417.45,167.09,145.76,116.88,149.69,543.12,347.33,218.95,129.91,119.74,81.82,122.97,98.79,108.90,151.07,89.38,148.54,62.52,63.64,332.44,145.59,105.58,82.23,94.56,150.30,83.07,121.72,92.67,49.02,206.58,158.23,146.53,J,2.98,,,,nan,nan,5842
5,,,139038.79,2678338.25,106808.31,21605.97,23518.67,12494.22,16378.30,15584.68,22137.73,6912.80,10858.74,11423.37,29638.02,11634.91,7963.47,6544.67,10813.83,12183.01,7189.84,11785.40,4799.73,3625.96,8296.07,6300.86,3380.87,7644.30,5918.88,8008.94,10245.72,4504.09,3593.31,4152.96,3119.47,11120.93,7739.60,8079.68,4672.39,2823.48,3760.78,5151.44,2905.00,972.85,2664.25,4823.66,7147.74,4520.31,2768.39,1114.91,1157.32,1460.97,1481.72,1175.28,2132.08,1454.20,962.03,992.54,1083.02,453.48,480.84,892.71,387.72,499.89,1236.88,771.36,311.62,276.48,440.35,322.39,325.50,238.49,259.68,204.81,198.93,622.51,453.71,191.86,343.09,209.17,256.57,318.69,284.29,224.88,381.26,615.36,1380.43,3508.40,32834.34,199006.93,158811.15,42263.31,67013.26,39106.45,4955.72,1970.20,579.40,1300.13,1207.12,676.88,228.95,244.93,491.39,710.42,324.60,293.62,151.24,62.01,107.67,137.24,293.61,243.37,177.32,91.23,105.24,176.05,88.58,343.31,214.42,112.07,187.28,217.77,202.44,266.09,259.32,202.66,98.27,137.78,219.45,145.60,J,7.53,,,,1323,0,9201
6,,,66724.69,1453062.62,69197.09,18208.24,61382.94,63808.75,45367.71,57827.28,41129.50,26838.25,20631.52,17246.28,20213.87,15262.65,18984.52,45162.17,35140.58,17213.35,17069.29,20030.84,27628.55,32174.42,9208.67,6298.72,20062.25,24820.07,8771.58,3323.38,3272.76,2057.73,12996.41,11495.20,11061.01,7801.53,5614.82,5492.01,2189.82,3061.36,2320.65,2889.83,3683.89,3407.07,4573.65,4752.95,2684.08,1198.53,1163.83,1681.24,1669.32,2567.58,981.76,1101.07,483.65,1118.69,1889.67,2654.76,1254.48,852.16,556.63,1083.76,387.74,258.40,599.89,403.62,71.81,342.21,527.14,464.91,518.63,717.50,397.25,183.38,141.24,167.31,208.46,343.68,303.60,233.12,201.66,186.26,74.94,112.99,237.39,115.21,65.53,90.72,97.85,80.47,165.07,90.03,35.99,82.18,38.02,84.75,135.63,214.48,161.55,133.42,117.24,175.75,70.78,108.02,89.21,114.51,95.52,191.37,116.94,77.65,89.50,60.36,251.92,166.99,174.55,223.25,338.50,493.35,291.42,125.92,184.67,143.20,76.91,119.63,259.39,327.67,228.85,321.46,120.98,137.58,J,6.56,,,,464,15,15319
7,,,48668.47,1556116.75,59872.28,42044.34,16258.47,11554.67,18520.45,13098.27,23975.65,24455.69,13621.41,27691.72,15194.00,20497.93,36386.86,18878.55,16261.51,13347.53,5967.87,3077.15,3584.85,7773.40,10200.30,12166.68,4775.56,8292.05,6656.94,3800.69,6174.07,5811.30,7432.07,5807.55,7509.48,10800.37,8058.44,2685.88,1874.62,1834.18,2356.41,3566.72,3742.43,2528.19,1690.58,1761.53,1321.17,1035.52,1448.02,1868.40,1695.88,714.32,807.11,671.25,1328.69,1306.70,659.34,1391.19,736.99,605.01,461.35,990.31,1090.52,692.62,413.81,614.93,407.52,435.93,398.75,220.45,239.29,292.74,265.71,171.12,148.48,160.50,93.46,139.21,163.52,112.19,203.77,162.47,86.61,138.57,129.13,114.00,92.57,82.04,95.46,176.95,113.77,153.27,190.72,154.98,88.89,216.44,153.05,123.99,89.65,90.56,95.49,201.61,111.99,162.72,157.08,64.62,69.71,120.36,83.20,130.37,91.37,173.62,73.57,110.56,252.40,81.65,204.93,173.02,105.70,85.74,112.69,132.76,153.33,136.05,103.78,104.50,105.86,237.28,296.90,127.39,J,4.74,,,,421,0,11866
8,,,373589.37,2858601.00,91328.53,36238.91,14266.20,15916.86,15063.92,29864.02,14577.99,15676.70,6031.12,20299.92,18473.29,7037.58,16787.94,4948.18,7276.56,14188.29,4451.32,4290.50,15320.15,9600.95,9528.81,5061.26,6480.82,1902.63,9233.19,10432.19,8144.21,8720.94,7421.05,5281.98,10411.15,5991.78,3561.70,3605.95,2574.13,3127.94,4620.55,2161.25,524.07,1922.80,2277.58,972.63,3472.12,5524.83,5502.62,1927.99,3222.96,2869.33,2481.83,1683.87,1429.28,1086.02,1744.90,2155.84,1553.18,917.41,292.66,246.91,843.80,1349.03,513.66,845.42,377.61,833.42,442.81,619.68,515.63,360.18,617.19,1025.73,286.15,381.69,208.29,144.79,130.00,174.01,182.03,172.56,177.02,138.68,102.81,179.75,82.59,55.18,90.70,130.11,116.77,158.53,86.70,58.84,76.90,84.03,98.43,126.88,178.56,302.31,117.09,122.61,82.56,67.43,114.98,158.34,93.43,75.51,76.94,71.62,171.86,79.09,55.83,163.83,66.06,44.97,97.39,148.99,133.24,114.25,161.82,178.26,109.70,94.70,122.56,130.50,156.70,242.38,70.84,216.43,J,2.02,,,,1383,0,8321
9,,,192269.70,1452226.50,120983.07,15572.59,2770.38,3259.62,3275.72,13854.53,22182.57,21548.74,26092.48,19401.66,7086.05,9405.34,8678.60,2826.08,10776.57,18192.03,25485.70,8167.27,5260.36,3482.99,1972.49,2781.97,2038.33,11093.02,10938.89,3370.18,3450.18,2271.59,7683.50,11653.01,5201.41,4971.08,6832.70,3148.32,883.53,1630.56,2305.89,810.33,1285.64,1658.19,1831.60,1064.18,948.32,1327.93,1042.60,1168.96,443.38,720.73,716.91,983.02,955.07,1123.84,1295.10,845.87,509.71,443.37,267.66,484.85,512.71,363.07,428.41,449.82,397.76,259.37,526.07,269.83,327.83,170.05,173.16,254.65,325.29,487.36,972.03,477.66,221.22,81.12,221.99,164.44,376.34,425.60,445.75,305.95,797.73,3689.17,28072.97,342193.46,468806.90,82898.02,4952.56,1292.73,1146.21,576.27,279.80,214.21,306.03,278.59,239.44,130.02,248.27,877.03,956.33,299.29,170.64,248.33,235.67,106.76,105.97,170.24,151.79,197.79,104.35,61.56,339.84,559.90,247.71,107.81,97.11,94.41,80.15,80.53,59.69,110.06,128.18,111.95,202.39,231.39,J,4.41,,,,541,0,9315
10,,,141704.98,14170391.00,172042.76,15432.70,23930.68,23684.41,25681.10,16450.83,22705.12,22901.45,14444.04,5228.32,5793.78,6190.29,5306.60,4529.17,8611.95,7431.53,5567.89,7094.83,8734.69,7825.86,6127.45,4221.56,8370.66,5377.47,3225.71,6727.08,3568.48,2255.31,3620.58,4010.11,3372.14,3644.58,3201.91,2835.02,1273.92,1576.97,1248.91,2295.40,2129.68,2404.94,1113.85,855.04,2947.69,1829.05,1658.25,1455.51,1495.91,1417.59,491.59,588.40,763.58,2200.09,806.09,662.72,3079.89,1182.89,736.22,579.77,1438.34,2008.01,610.71,1360.98,968.38,834.30,737.05,323.46,701.17,588.81,536.08,254.44,1237.87,878.96,1106.11,430.36,954.64,335.28,480.11,727.15,928.85,826.73,546.12,1347.45,1605.25,3559.64,7590.29,161642.54,356664.78,137451.84,29826.41,5161.00,1566.10,796.47,798.22,299.26,847.65,910.70,479.67,499.34,437.37,738.44,593.76,360.78,655.16,350.62,432.27,84.43,514.95,311.38,435.79,387.40,676.99,359.05,121.85,357.88,310.75,239.05,308.44,200.74,159.65,244.16,256.44,133.27,213.51,410.17,79.24,263.71,J,5.22,,,,1834,0,10189
