16/11/20 10:34:09 PM,1,,,,,,240,0,8228,,,,
16/11/20 10:34:53 PM,2,,,,,,350,32,17897,,,,
16/11/20 10:36:33 PM,3,,,,,,271,0,8327,,,,
16/11/20 10:38:13 PM,4,,,,,,464,15,11199,,,,
16/11/20 10:39:53 PM,5,,,,,,221,31,15909,,,,
16/11/20 10:41:34 PM,6,,,,,,539,25,13054,,,,
16/11/20 10:43:15 PM,7,,,,,,nan,nan,1290,,,,
16/11/20 10:45:01 PM,8,,,,,,1803,0,13062,,,,
16/11/20 10:46:43 PM,9,,,,,,nan,nan,4660,,,,
16/11/20 10:48:23 PM,10,,,,,,nan,nan,1454,,,,
16/11/20 10:50:09 PM,11,,,,,,nan,nan,3422,,,,
16/11/20 10:51:50 PM,12,,,,,,827,15,8783,,,,
16/11/20 10:53:30 PM,13,,,,,,601,0,10492,,,,
16/11/20 10:55:11 PM,14,,,,,,nan,nan,5693,,,,
16/11/20 10:56:51 PM,15,,,,,,120,0,9208,,,,
16/11/20 10:58:32 PM,16,,,,,,nan,nan,3123,,,,
16/11/20 11:00:12 PM,17,,,,,,nan,nan,1836,,,,
16/11/20 11:01:57 PM,18,,,,,,135,15,8890,,,,
16/11/20 11:03:37 PM,19,,,,,,nan,nan,5451,,,,
16/11/20 11:05:18 PM,20,,,,,,nan,nan,3070,,,,
16/11/20 11:07:04 PM,21,,,,,,nan,nan,4444,,,,
16/11/20 11:08:44 PM,22,,,,,,nan,nan,563,,,,
16/11/20 11:10:24 PM,23,,,,,,nan,nan,2659,,,,
16/11/20 11:12:04 PM,24,,,,,,nan,nan,847,,,,
16/11/20 11:13:51 PM,25,,,,,,nan,nan,1245,,,,
16/11/20 11:15:32 PM,26,,,,,,nan,nan,4676,,,,
16/11/20 11:17:12 PM,27,,,,,,nan,nan,2206,,,,
16/11/20 11:18:52 PM,28,,,,,,nan,nan,1763,,,,
16/11/20 11:20:33 PM,29,,,,,,nan,nan,2684,,,,
16/11/20 11:22:13 PM,30,,,,,,nan,nan,3837,,,,
16/11/20 11:23:53 PM,31,,,,,,nan,nan,940,,,,
16/11/20 11:25:33 PM,32,,,,,,nan,nan,4441,,,,
16/11/20 11:27:14 PM,33,,,,,,nan,nan,1992,,,,
16/11/20 11:28:59 PM,34,,,,,,nan,nan,1910,,,,
16/11/20 11:30:41 PM,35,,,,,,nan,nan,7321,,,,
16/11/20 11:32:21 PM,36,,,,,,nan,nan,3413,,,,
16/11/20 11:34:01 PM,37,,,,,,842,0,8006,,,,
16/11/20 11:35:42 PM,38,,,,,,nan,nan,6178,,,,
16/11/20 11:37:29 PM,39,,,,,,106,15,10222,,,,
16/11/20 11:39:11 PM,40,,,,,,nan,nan,879,,,,
16/11/20 11:40:57 PM,41,,,,,,nan,nan,1476,,,,
16/11/20 11:42:38 PM,42,,,,,,nan,nan,4984,,,,
16/11/20 11:44:25 PM,43,,,,,,nan,nan,1782,,,,
16/11/20 11:46:06 PM,44,,,,,,nan,nan,1082,,,,
16/11/20 11:47:47 PM,45,,,,,,nan,nan,1339,,,,
16/11/20 11:49:30 PM,46,,,,,,nan,nan,4057,,,,
16/11/20 11:51:11 PM,47,,,,,,nan,nan,666,,,,
16/11/20 11:52:57 PM,48,,,,,,nan,nan,353,,,,
16/11/20 11:54:38 PM,49,,,,,,nan,nan,2564,,,,
16/11/20 11:56:20 PM,50,,,,,,nan,nan,6928,,,,
16/11/20 11:58:00 PM,51,,,,,,nan,nan,4809,,,,
16/11/20 11:59:40 PM,52,,,,,,nan,nan,2331,,,,
17/11/20 12:01:26 AM,53,,,,,,nan,nan,2105,,,,
17/11/20 12:03:08 AM,54,,,,,,nan,nan,1373,,,,
17/11/20 12:04:50 AM,55,,,,,,nan,nan,3582,,,,
17/11/20 12:06:30 AM,56,,,,,,nan,nan,5828,,,,
17/11/20 12:08:11 AM,57,,,,,,nan,nan,2443,,,,
17/11/20 12:09:58 AM,58,,,,,,nan,nan,1869,,,,
17/11/20 12:11:45 AM,59,,,,,,1698,15,11341,,,,
17/11/20 12:13:27 AM,60,,,,,,nan,nan,3660,,,,
17/11/20 12:15:08 AM,61,,,,,,nan,nan,6660,,,,
17/11/20 12:16:48 AM,62,,,,,,nan,nan,2444,,,,
17/11/20 12:18:30 AM,63,,,,,,1581,15,14338,,,,
17/11/20 12:20:12 AM,64,,,,,,nan,nan,3441,,,,
17/11/20 12:21:52 AM,65,,,,,,nan,nan,4411,,,,
