10/11/20 02:43:21 AM,1,,,,,,1571,38,718423,,,,
10/11/20 02:44:00 AM,2,,,,,,1550,34,771661,,,,
10/11/20 02:45:41 AM,3,,,,,,1518,33,1238851,,,,
10/11/20 02:47:22 AM,4,,,,,,1545,31,293186,,,,
10/11/20 02:49:02 AM,5,,,,,,nan,nan,3563,,,,
10/11/20 02:50:43 AM,6,,,,,,1588,20,1693164,,,,
10/11/20 02:52:29 AM,7,,,,,,nan,nan,5734,,,,
10/11/20 02:54:11 AM,8,,,,,,nan,nan,2653,,,,
10/11/20 02:55:52 AM,9,,,,,,nan,nan,2796,,,,
10/11/20 02:57:39 AM,10,,,,,,1570,24,1271561,,,,
10/11/20 02:59:21 AM,11,,,,,,nan,nan,7303,,,,
10/11/20 03:01:01 AM,12,,,,,,1563,0,9160,,,,
10/11/20 03:02:43 AM,13,,,,,,1558,21,4186135,,,,
10/11/20 03:04:24 AM,14,,,,,,nan,nan,3296,,,,
10/11/20 03:06:05 AM,15,,,,,,nan,nan,2234,,,,
10/11/20 03:07:52 AM,16,,,,,,nan,nan,5578,,,,
10/11/20 03:09:39 AM,17,,,,,,1488,26,1390417,,,,
10/11/20 03:11:26 AM,18,,,,,,nan,nan,2134,,,,
10/11/20 03:13:08 AM,19,,,,,,nan,nan,3196,,,,
10/11/20 03:14:54 AM,20,,,,,,nan,nan,1539,,,,
10/11/20 03:16:34 AM,21,,,,,,1524,44,1102364,,,,
10/11/20 03:18:22 AM,22,,,,,,nan,nan,2129,,,,
10/11/20 03:20:04 AM,23,,,,,,nan,nan,3221,,,,
10/11/20 03:21:50 AM,24,,,,,,nan,nan,1353,,,,
10/11/20 03:23:31 AM,25,,,,,,1536,23,1296864,,,,
10/11/20 03:25:11 AM,26,,,,,,nan,nan,4059,,,,
10/11/20 03:26:58 AM,27,,,,,,1482,34,542767,,,,
10/11/20 03:28:45 AM,28,,,,,,1504,35,1384373,,,,
10/11/20 03:35:09 AM,30,,,,,,nan,nan,1849,,,,
10/11/20 03:36:49 AM,31,,,,,,nan,nan,688,,,,
10/11/20 03:38:30 AM,32,,,,,,1464,32,1254616,,,,
10/11/20 03:40:10 AM,33,,,,,,nan,nan,1306,,,,
10/11/20 03:41:51 AM,34,,,,,,nan,nan,1849,,,,
10/11/20 03:43:32 AM,35,,,,,,1491,24,1418386,,,,
10/11/20 03:45:13 AM,36,,,,,,nan,nan,2117,,,,
10/11/20 03:46:53 AM,37,,,,,,nan,nan,1632,,,,
10/11/20 03:48:34 AM,38,,,,,,1472,28,312415,,,,
10/11/20 03:50:14 AM,39,,,,,,nan,nan,2055,,,,
10/11/20 03:52:00 AM,40,,,,,,nan,nan,5330,,,,
10/11/20 03:53:41 AM,41,,,,,,1495,26,737440,,,,
10/11/20 03:55:28 AM,42,,,,,,nan,nan,3137,,,,
10/11/20 03:57:09 AM,43,,,,,,nan,nan,6859,,,,
10/11/20 03:58:56 AM,44,,,,,,nan,nan,2637,,,,
10/11/20 04:01:01 AM,45,,,,,,nan,nan,5173,,,,
10/11/20 04:02:48 AM,46,,,,,,1499,36,1376066,,,,
10/11/20 04:04:28 AM,47,,,,,,1452,40,416475,,,,
10/11/20 04:06:09 AM,48,,,,,,nan,nan,2433,,,,
10/11/20 04:07:56 AM,49,,,,,,nan,nan,1124,,,,
10/11/20 04:09:43 AM,50,,,,,,1474,42,1271961,,,,
10/11/20 04:11:32 AM,51,,,,,,nan,nan,1948,,,,
10/11/20 04:13:13 AM,52,,,,,,nan,nan,2387,,,,
10/11/20 04:19:38 AM,54,,,,,,1477,24,2821876,,,,
10/11/20 04:21:19 AM,55,,,,,,nan,nan,1170,,,,
10/11/20 04:23:00 AM,56,,,,,,nan,nan,1997,,,,
10/11/20 04:24:48 AM,57,,,,,,1477,28,1901288,,,,
10/11/20 04:26:40 AM,58,,,,,,1453,34,560427,,,,
10/11/20 04:28:20 AM,59,,,,,,nan,nan,4186,,,,
10/11/20 04:30:01 AM,60,,,,,,nan,nan,5215,,,,
10/11/20 04:31:49 AM,61,,,,,,1451,33,204741,,,,
10/11/20 04:33:34 AM,62,,,,,,1447,47,663960,,,,
10/11/20 04:35:21 AM,63,,,,,,nan,nan,1109,,,,
10/11/20 04:37:01 AM,64,,,,,,nan,nan,220,,,,
10/11/20 04:38:43 AM,65,,,,,,1468,32,1170823,,,,
10/11/20 04:40:23 AM,66,,,,,,nan,nan,2285,,,,
10/11/20 04:42:11 AM,67,,,,,,nan,nan,4505,,,,
10/11/20 04:43:58 AM,68,,,,,,nan,nan,2218,,,,
10/11/20 04:45:38 AM,69,,,,,,1481,22,2713538,,,,
10/11/20 04:47:19 AM,70,,,,,,nan,nan,847,,,,
10/11/20 04:49:05 AM,71,,,,,,nan,nan,2114,,,,
10/11/20 04:50:52 AM,72,,,,,,nan,nan,2716,,,,
10/11/20 04:52:40 AM,73,,,,,,1422,31,652838,,,,
10/11/20 04:59:13 AM,75,,,,,,nan,nan,3335,,,,
10/11/20 05:01:00 AM,76,,,,,,nan,nan,962,,,,
10/11/20 05:02:47 AM,77,,,,,,1397,24,3627369,,,,
10/11/20 05:04:27 AM,78,,,,,,nan,nan,1128,,,,
10/11/20 05:06:20 AM,79,,,,,,nan,nan,4521,,,,
10/11/20 05:08:40 AM,80,,,,,,1401,24,335869,,,,
10/11/20 05:10:36 AM,81,,,,,,1383,21,582158,,,,
10/11/20 05:12:17 AM,82,,,,,,nan,nan,669,,,,
10/11/20 05:13:59 AM,83,,,,,,nan,nan,1155,,,,
10/11/20 05:15:46 AM,84,,,,,,1449,26,946604,,,,
10/11/20 05:17:27 AM,85,,,,,,nan,nan,3660,,,,
10/11/20 05:19:07 AM,86,,,,,,nan,nan,2670,,,,
10/11/20 05:24:37 AM,88,,,,,,1395,23,1712615,,,,
10/11/20 05:26:27 AM,89,,,,,,nan,nan,1464,,,,
10/11/20 05:28:08 AM,90,,,,,,nan,nan,2035,,,,
10/11/20 05:29:55 AM,91,,,,,,nan,nan,592,,,,
10/11/20 05:31:36 AM,92,,,,,,1474,26,1703605,,,,
10/11/20 05:33:16 AM,93,,,,,,nan,nan,520,,,,
10/11/20 05:34:56 AM,94,,,,,,nan,nan,591,,,,
10/11/20 05:36:43 AM,95,,,,,,1474,26,1692551,,,,
10/11/20 05:38:30 AM,96,,,,,,nan,nan,3820,,,,
10/11/20 05:40:16 AM,97,,,,,,nan,nan,5173,,,,
10/11/20 05:42:03 AM,98,,,,,,nan,nan,4005,,,,
10/11/20 05:43:43 AM,99,,,,,,nan,nan,1489,,,,
10/11/20 05:45:24 AM,100,,,,,,nan,nan,1436,,,,
10/11/20 05:47:05 AM,101,,,,,,nan,nan,2250,,,,
10/11/20 05:48:52 AM,102,,,,,,nan,nan,1775,,,,
10/11/20 05:50:32 AM,103,,,,,,1471,32,1676731,,,,
10/11/20 05:52:20 AM,104,,,,,,nan,nan,3080,,,,
10/11/20 05:54:06 AM,105,,,,,,nan,nan,5101,,,,
10/11/20 05:55:48 AM,106,,,,,,nan,nan,5056,,,,
10/11/20 05:57:30 AM,107,,,,,,1479,27,1340307,,,,
