13/10/20 11:13:28 PM,1,,,,,,nan,nan,2108,,,,
13/10/20 11:14:05 PM,2,,,,,,nan,nan,2780,,,,
13/10/20 11:15:45 PM,3,,,,,,nan,nan,5427,,,,
13/10/20 11:17:32 PM,4,,,,,,nan,nan,4145,,,,
13/10/20 11:33:20 PM,8,,,,,,nan,nan,2712,,,,
13/10/20 11:49:07 PM,12,,,,,,nan,nan,7956,,,,
14/10/20 12:05:01 AM,16,,,,,,nan,nan,2484,,,,
14/10/20 01:08:14 AM,30,,,,,,nan,nan,6279,,,,
14/10/20 02:06:47 AM,43,,,,,,105,15,9264,,,,
14/10/20 02:18:08 AM,46,,,,,,nan,nan,6765,,,,
14/10/20 03:11:09 AM,58,,,,,,138,32,20138,,,,
14/10/20 03:50:13 AM,67,,,,,,180,0,8102,,,,
14/10/20 04:34:58 AM,77,,,,,,212,24,10459,,,,
14/10/20 04:56:05 AM,82,,,,,,121,25,11157,,,,
14/10/20 05:02:47 AM,84,,,,,,285,15,17918,,,,
14/10/20 05:13:59 AM,87,,,,,,271,0,10330,,,,
14/10/20 05:20:38 AM,89,,,,,,1877,15,11259,,,,
14/10/20 05:22:24 AM,90,,,,,,361,0,9119,,,,
14/10/20 05:24:29 AM,91,,,,,,312,15,14553,,,,
14/10/20 05:30:26 AM,93,,,,,,345,142,37722,,,,
14/10/20 05:32:12 AM,94,,,,,,362,23,17117,,,,
14/10/20 05:34:09 AM,95,,,,,,nan,nan,7135,,,,
14/10/20 05:45:45 AM,98,,,,,,98,13,47015,,,,
14/10/20 05:47:26 AM,99,,,,,,248,108,40024,,,,
14/10/20 05:49:06 AM,100,,,,,,90,0,10934,,,,
14/10/20 05:50:54 AM,101,,,,,,nan,nan,5548,,,,
14/10/20 05:52:44 AM,102,,,,,,285,15,10501,,,,
14/10/20 05:54:31 AM,103,,,,,,120,25,9209,,,,
14/10/20 05:56:11 AM,104,,,,,,741,40,28186,,,,
14/10/20 05:58:01 AM,105,,,,,,193,80,15168,,,,
14/10/20 05:59:40 AM,106,,,,,,388,76,13685,,,,
14/10/20 06:01:27 AM,107,,,,,,197,69,13416,,,,
14/10/20 06:03:07 AM,108,,,,,,485,54,18889,,,,
14/10/20 06:04:47 AM,109,,,,,,283,92,43135,,,,
14/10/20 06:08:09 AM,111,,,,,,226,15,10693,,,,
14/10/20 06:09:55 AM,112,,,,,,120,0,9887,,,,
14/10/20 06:11:41 AM,113,,,,,,1695,15,12693,,,,
14/10/20 06:13:28 AM,114,,,,,,1086,42,13743,,,,
14/10/20 06:15:08 AM,115,,,,,,289,15,13474,,,,
14/10/20 06:16:55 AM,116,,,,,,271,0,9938,,,,
14/10/20 06:18:41 AM,117,,,,,,240,0,8382,,,,
14/10/20 06:25:20 AM,119,,,,,,180,0,13453,,,,
14/10/20 06:27:06 AM,120,,,,,,435,15,27342,,,,
14/10/20 06:28:46 AM,121,,,,,,320,14,13898,,,,
14/10/20 06:30:28 AM,122,,,,,,298,19,29785,,,,
14/10/20 06:41:01 AM,125,,,,,,283,22,34129,,,,
14/10/20 06:42:42 AM,126,,,,,,325,69,23616,,,,
14/10/20 06:52:26 AM,129,,,,,,294,137,15009,,,,
14/10/20 06:54:13 AM,130,,,,,,nan,nan,4233,,,,
14/10/20 06:55:53 AM,131,,,,,,613,15,17810,,,,
14/10/20 06:57:33 AM,132,,,,,,1290,57,24664,,,,
14/10/20 06:59:20 AM,133,,,,,,350,196,31891,,,,
14/10/20 07:05:54 AM,135,,,,,,120,0,8377,,,,
14/10/20 07:07:50 AM,136,,,,,,166,15,10144,,,,
14/10/20 07:09:36 AM,137,,,,,,240,0,10377,,,,
14/10/20 07:11:24 AM,138,,,,,,220,72,26302,,,,
14/10/20 07:13:10 AM,139,,,,,,nan,nan,6580,,,,
14/10/20 07:15:00 AM,140,,,,,,240,0,17706,,,,
14/10/20 07:16:54 AM,141,,,,,,477,21,19589,,,,
14/10/20 07:18:35 AM,142,,,,,,240,0,10273,,,,
14/10/20 07:25:04 AM,144,,,,,,210,0,21003,,,,
14/10/20 07:26:45 AM,145,,,,,,1106,30,33587,,,,
14/10/20 07:28:25 AM,146,,,,,,421,0,13010,,,,
14/10/20 07:30:06 AM,147,,,,,,498,15,12532,,,,
14/10/20 07:31:47 AM,148,,,,,,107,15,11639,,,,
14/10/20 07:33:33 AM,149,,,,,,90,0,15947,,,,
14/10/20 07:35:20 AM,150,,,,,,338,24,16771,,,,
14/10/20 07:37:06 AM,151,,,,,,nan,nan,5387,,,,
14/10/20 07:38:49 AM,152,,,,,,216,63,16723,,,,
14/10/20 07:40:35 AM,153,,,,,,296,22,18222,,,,
14/10/20 07:47:23 AM,155,,,,,,361,0,8728,,,,
14/10/20 07:49:15 AM,156,,,,,,210,0,8087,,,,
14/10/20 07:51:01 AM,157,,,,,,nan,nan,6818,,,,
14/10/20 07:52:42 AM,158,,,,,,1142,0,9096,,,,
14/10/20 07:54:34 AM,159,,,,,,210,0,9123,,,,
14/10/20 07:56:20 AM,160,,,,,,nan,nan,7793,,,,
14/10/20 07:58:13 AM,161,,,,,,194,71,13397,,,,
14/10/20 08:00:00 AM,162,,,,,,271,0,12256,,,,
14/10/20 08:52:52 AM,174,,,,,,nan,nan,6520,,,,
14/10/20 09:27:41 AM,182,,,,,,nan,nan,7451,,,,
14/10/20 11:27:04 AM,208,,,,,,nan,nan,2841,,,,
14/10/20 11:49:16 AM,214,,,,,,nan,nan,4865,,,,
14/10/20 12:19:00 PM,221,,,,,,nan,nan,4735,,,,
14/10/20 12:29:22 PM,224,,,,,,nan,nan,2718,,,,
14/10/20 12:57:55 PM,231,,,,,,nan,nan,2832,,,,
14/10/20 12:59:42 PM,232,,,,,,nan,nan,2640,,,,
14/10/20 01:34:37 PM,240,,,,,,1255,23,17984,,,,
14/10/20 01:45:09 PM,243,,,,,,331,0,8053,,,,
14/10/20 02:23:55 PM,252,,,,,,nan,nan,4983,,,,
14/10/20 02:25:50 PM,253,,,,,,150,0,10074,,,,
14/10/20 02:36:56 PM,256,,,,,,90,0,18246,,,,
14/10/20 02:38:43 PM,257,,,,,,992,0,11679,,,,
14/10/20 02:44:44 PM,259,,,,,,nan,nan,5910,,,,
14/10/20 02:59:45 PM,263,,,,,,nan,nan,4243,,,,
14/10/20 03:06:09 PM,265,,,,,,163,15,11338,,,,
14/10/20 03:12:48 PM,267,,,,,,nan,nan,3205,,,,
14/10/20 03:23:13 PM,270,,,,,,391,0,8147,,,,
14/10/20 03:25:00 PM,271,,,,,,960,26,15157,,,,
14/10/20 03:40:53 PM,275,,,,,,301,0,9807,,,,
14/10/20 03:47:34 PM,277,,,,,,345,33,9123,,,,
14/10/20 04:02:39 PM,281,,,,,,210,0,9103,,,,
14/10/20 04:04:55 PM,282,,,,,,601,0,10844,,,,
14/10/20 04:16:07 PM,285,,,,,,nan,nan,7541,,,,
14/10/20 04:27:54 PM,288,,,,,,nan,nan,5565,,,,
14/10/20 04:44:06 PM,292,,,,,,nan,nan,6429,,,,
14/10/20 04:50:48 PM,294,,,,,,nan,nan,5786,,,,
14/10/20 04:56:22 PM,296,,,,,,nan,nan,6790,,,,
14/10/20 05:02:45 PM,298,,,,,,166,15,13857,,,,
14/10/20 05:04:37 PM,299,,,,,,nan,nan,4138,,,,
14/10/20 05:11:05 PM,301,,,,,,nan,nan,3339,,,,
14/10/20 05:17:00 PM,303,,,,,,nan,nan,3306,,,,
14/10/20 05:32:14 PM,307,,,,,,nan,nan,5580,,,,
14/10/20 05:42:28 PM,310,,,,,,nan,nan,7779,,,,
14/10/20 05:44:14 PM,311,,,,,,812,0,20636,,,,
14/10/20 05:46:09 PM,312,,,,,,nan,nan,5371,,,,
14/10/20 05:51:56 PM,314,,,,,,nan,nan,6392,,,,
14/10/20 05:53:42 PM,315,,,,,,1519,15,9363,,,,
14/10/20 06:04:27 PM,318,,,,,,150,0,8096,,,,
14/10/20 06:10:49 PM,320,,,,,,240,0,8953,,,,
14/10/20 06:12:30 PM,321,,,,,,302,21,21092,,,,
14/10/20 06:18:09 PM,323,,,,,,nan,nan,3052,,,,
14/10/20 06:19:49 PM,324,,,,,,195,15,9812,,,,
14/10/20 06:21:36 PM,325,,,,,,nan,nan,6072,,,,
14/10/20 06:32:15 PM,328,,,,,,nan,nan,4792,,,,
14/10/20 06:38:38 PM,330,,,,,,nan,nan,7116,,,,
14/10/20 06:40:34 PM,331,,,,,,1172,0,10734,,,,
14/10/20 06:42:15 PM,332,,,,,,120,0,9726,,,,
14/10/20 06:44:02 PM,333,,,,,,376,15,9434,,,,
14/10/20 06:50:53 PM,335,,,,,,nan,nan,5118,,,,
14/10/20 06:52:40 PM,336,,,,,,nan,nan,7063,,,,
14/10/20 06:54:21 PM,337,,,,,,nan,nan,4186,,,,
14/10/20 07:10:46 PM,341,,,,,,nan,nan,5831,,,,
14/10/20 07:12:26 PM,342,,,,,,331,0,9016,,,,
14/10/20 07:14:13 PM,343,,,,,,nan,nan,1967,,,,
14/10/20 07:15:59 PM,344,,,,,,nan,nan,1518,,,,
14/10/20 07:17:50 PM,345,,,,,,224,15,8132,,,,
14/10/20 07:19:37 PM,346,,,,,,391,0,17045,,,,
14/10/20 07:21:23 PM,347,,,,,,90,0,10040,,,,
14/10/20 07:23:10 PM,348,,,,,,120,0,9091,,,,
14/10/20 07:28:47 PM,350,,,,,,nan,nan,2609,,,,
14/10/20 07:30:33 PM,351,,,,,,nan,nan,6192,,,,
14/10/20 07:32:27 PM,352,,,,,,nan,nan,7528,,,,
14/10/20 07:34:08 PM,353,,,,,,nan,nan,7135,,,,
