20/10/20 02:24:59 AM,1,,,,,,258,33,12244,,,,
20/10/20 02:25:38 AM,2,,,,,,361,0,9117,,,,
20/10/20 02:27:24 AM,3,,,,,,210,0,8087,,,,
20/10/20 02:29:03 AM,4,,,,,,361,0,8145,,,,
20/10/20 02:30:43 AM,5,,,,,,227,15,11186,,,,
20/10/20 02:32:30 AM,6,,,,,,90,0,10308,,,,
20/10/20 02:34:09 AM,7,,,,,,nan,nan,6249,,,,
20/10/20 02:35:49 AM,8,,,,,,113,37,90931,,,,
20/10/20 02:37:29 AM,9,,,,,,90,0,18104,,,,
20/10/20 02:39:10 AM,10,,,,,,361,0,9837,,,,
20/10/20 02:40:50 AM,11,,,,,,691,0,10799,,,,
20/10/20 02:42:36 AM,12,,,,,,225,15,9188,,,,
20/10/20 02:44:16 AM,13,,,,,,361,0,8603,,,,
20/10/20 02:45:56 AM,14,,,,,,210,48,21549,,,,
20/10/20 02:47:42 AM,15,,,,,,211,24,8619,,,,
20/10/20 02:49:22 AM,16,,,,,,nan,nan,7962,,,,
20/10/20 02:51:03 AM,17,,,,,,453,24,10666,,,,
20/10/20 02:52:44 AM,18,,,,,,157,41,14285,,,,
20/10/20 02:54:24 AM,19,,,,,,271,0,10975,,,,
20/10/20 02:56:10 AM,20,,,,,,920,15,20810,,,,
20/10/20 02:57:50 AM,21,,,,,,90,0,9234,,,,
20/10/20 02:59:30 AM,22,,,,,,361,0,8695,,,,
20/10/20 03:01:10 AM,23,,,,,,223,15,8279,,,,
20/10/20 03:02:51 AM,24,,,,,,223,15,8938,,,,
20/10/20 03:04:32 AM,25,,,,,,150,0,9487,,,,
20/10/20 03:06:12 AM,26,,,,,,409,30,26348,,,,
20/10/20 03:07:53 AM,27,,,,,,178,41,9358,,,,
20/10/20 03:09:34 AM,28,,,,,,240,0,8444,,,,
20/10/20 03:11:14 AM,29,,,,,,226,15,10285,,,,
20/10/20 03:12:55 AM,30,,,,,,nan,nan,7659,,,,
20/10/20 03:14:42 AM,31,,,,,,217,74,31967,,,,
20/10/20 03:16:21 AM,32,,,,,,229,15,16861,,,,
20/10/20 03:18:03 AM,33,,,,,,271,0,9559,,,,
20/10/20 03:19:49 AM,34,,,,,,648,15,18749,,,,
20/10/20 03:21:36 AM,35,,,,,,120,0,13946,,,,
20/10/20 03:23:16 AM,36,,,,,,nan,nan,7901,,,,
20/10/20 03:25:03 AM,37,,,,,,150,0,8307,,,,
20/10/20 03:26:43 AM,38,,,,,,331,0,9021,,,,
20/10/20 03:28:24 AM,39,,,,,,133,35,12859,,,,
20/10/20 03:30:11 AM,40,,,,,,440,14,13937,,,,
20/10/20 03:31:52 AM,41,,,,,,299,140,14660,,,,
20/10/20 03:33:33 AM,42,,,,,,156,44,13764,,,,
20/10/20 03:35:13 AM,43,,,,,,197,15,15039,,,,
20/10/20 03:36:54 AM,44,,,,,,201,30,16432,,,,
20/10/20 03:38:40 AM,45,,,,,,412,44,17007,,,,
20/10/20 03:40:20 AM,46,,,,,,163,48,14940,,,,
20/10/20 03:42:00 AM,47,,,,,,nan,nan,7090,,,,
20/10/20 03:43:46 AM,48,,,,,,239,25,12222,,,,
20/10/20 03:45:32 AM,49,,,,,,nan,nan,7066,,,,
20/10/20 03:47:18 AM,50,,,,,,377,15,11725,,,,
20/10/20 03:49:04 AM,51,,,,,,nan,nan,4352,,,,
20/10/20 03:50:51 AM,52,,,,,,440,15,18362,,,,
20/10/20 03:52:31 AM,53,,,,,,90,0,10911,,,,
20/10/20 03:54:12 AM,54,,,,,,271,0,8815,,,,
