29/09/20 09:40:33 AM,4131,,,,,,210,0,0,,,,
29/09/20 09:42:05 AM,4131,,,,,,227,15,1,,,,
29/09/20 09:45:36 AM,4131,,,,,,221,14,0,,,,
29/09/20 09:47:09 AM,4131,,,,,,210,0,0,,,,
29/09/20 09:48:41 AM,4131,,,,,,215,20,1,,,,
29/09/20 09:52:12 AM,4130,,,,,,231,14,0,,,,
29/09/20 09:53:45 AM,4130,,,,,,257,15,0,,,,
29/09/20 09:55:18 AM,4131,,,,,,230,14,0,,,,
29/09/20 09:56:53 AM,4131,,,,,,230,14,0,,,,
29/09/20 09:58:28 AM,4131,,,,,,1237,57,2,,,,
29/09/20 10:02:04 AM,4130,,,,,,223,15,0,,,,
29/09/20 10:03:37 AM,4129,,,,,,240,19,0,,,,
29/09/20 10:07:12 AM,4130,,,,,,240,0,0,,,,
29/09/20 10:08:47 AM,4130,,,,,,255,15,1,,,,
29/09/20 10:10:19 AM,4129,,,,,,1381,39,2,,,,
29/09/20 10:12:02 AM,4130,,,,,,255,15,1,,,,
29/09/20 10:13:34 AM,4130,,,,,,nan,nan,0,,,,
29/09/20 10:15:05 AM,4130,,,,,,231,14,0,,,,
29/09/20 10:22:41 AM,4130,,,,,,257,15,0,,,,
29/09/20 10:24:15 AM,4130,,,,,,240,0,0,,,,
29/09/20 10:27:50 AM,4129,,,,,,254,15,0,,,,
29/09/20 10:29:25 AM,4130,,,,,,240,0,0,,,,
29/09/20 10:30:58 AM,4130,,,,,,240,0,0,,,,
29/09/20 10:32:30 AM,4130,,,,,,nan,nan,0,,,,
29/09/20 10:34:03 AM,4129,,,,,,1349,49,2,,,,
29/09/20 10:37:38 AM,4129,,,,,,nan,nan,0,,,,
29/09/20 10:39:12 AM,4128,,,,,,1352,61,2,,,,
29/09/20 10:42:43 AM,4129,,,,,,232,14,0,,,,
29/09/20 10:46:13 AM,4129,,,,,,210,0,0,,,,
29/09/20 10:47:48 AM,4129,,,,,,222,15,0,,,,
29/09/20 10:49:23 AM,4128,,,,,,221,14,0,,,,
29/09/20 10:52:54 AM,4127,,,,,,1327,56,2,,,,
29/09/20 10:58:23 AM,4127,,,,,,197,15,0,,,,
29/09/20 11:01:53 AM,4128,,,,,,230,14,0,,,,
29/09/20 11:03:28 AM,4128,,,,,,210,0,0,,,,
29/09/20 11:05:03 AM,4128,,,,,,1216,48,3,,,,
29/09/20 11:06:34 AM,4126,,,,,,210,0,0,,,,
29/09/20 11:08:10 AM,4127,,,,,,0,0,0,,,,
29/09/20 11:11:54 AM,4126,,,,,,0,0,0,,,,
29/09/20 11:13:41 AM,4127,,,,,R,,,,
29/09/20 11:15:30 AM,4126,,,,,R,,,,
29/09/20 11:17:16 AM,4127,,,,,R,,,,
29/09/20 11:23:37 AM,4127,,,,,R,,,,
29/09/20 11:29:59 AM,4126,,,,,R,,,,
29/09/20 11:31:50 AM,4127,,,,,R,,,,
29/09/20 11:33:39 AM,4126,,,,,R,,,,
29/09/20 11:40:00 AM,4127,,,,,R,,,,
29/09/20 11:46:21 AM,4124,,,,,R,,,,
29/09/20 11:48:12 AM,4125,,,,,R,,,,
29/09/20 11:50:01 AM,4125,,,,,R,,,,
29/09/20 11:51:48 AM,4125,,,,,R,,,,
29/09/20 11:53:27 AM,4125,,,,,,0,0,0,,,,
29/09/20 11:55:00 AM,4125,,,,,,210,0,0,,,,
29/09/20 11:56:34 AM,4126,,,,,,nan,nan,0,,,,
29/09/20 11:58:33 AM,4126,,,,,R,,,,
29/09/20 12:02:40 PM,4125,,,,,R,,,,
29/09/20 12:06:42 PM,4125,,,,,R,,,,
29/09/20 12:08:31 PM,4125,,,,,R,,,,
29/09/20 12:14:35 PM,4124,,,,,,210,0,0,,,,
29/09/20 12:16:11 PM,4124,,,,,,0,0,0,,,,
29/09/20 12:19:49 PM,4124,,,,,,192,15,0,,,,
29/09/20 12:21:21 PM,4125,,,,,,197,15,0,,,,
29/09/20 12:26:50 PM,4124,,,,,,168,15,0,,,,
29/09/20 12:28:22 PM,4124,,,,,,196,15,0,,,,
29/09/20 12:31:57 PM,4123,,,,,,210,0,0,,,,
29/09/20 12:33:31 PM,4124,,,,,,90,0,0,,,,
29/09/20 12:37:04 PM,4123,,,,,,174,21,0,,,,
29/09/20 12:42:42 PM,4125,,,,,,nan,nan,0,,,,
29/09/20 12:44:14 PM,4122,,,,,,171,14,0,,,,
29/09/20 12:45:50 PM,4124,,,,,,1332,25,1,,,,
29/09/20 12:47:25 PM,4124,,,,,,196,15,0,,,,
29/09/20 12:48:57 PM,4123,,,,,,192,15,0,,,,
29/09/20 12:50:33 PM,4124,,,,,,210,0,0,,,,
29/09/20 12:52:05 PM,4124,,,,,,180,0,0,,,,
29/09/20 12:55:39 PM,4123,,,,,,180,0,0,,,,
29/09/20 12:57:13 PM,4123,,,,,,180,0,0,,,,
29/09/20 12:58:45 PM,4123,,,,,,210,0,0,,,,
29/09/20 01:00:17 PM,4123,,,,,,197,15,0,,,,
29/09/20 01:01:50 PM,4122,,,,,,168,15,0,,,,
29/09/20 01:05:20 PM,4122,,,,,,180,0,0,,,,
29/09/20 01:06:53 PM,4123,,,,,,169,15,0,,,,
29/09/20 01:10:24 PM,4122,,,,,,195,15,0,,,,
29/09/20 01:13:54 PM,4123,,,,,,180,0,0,,,,
29/09/20 01:15:31 PM,4123,,,,,,196,15,0,,,,
29/09/20 01:17:06 PM,4123,,,,,,180,0,0,,,,
29/09/20 01:20:40 PM,4123,,,,,,nan,nan,0,,,,
29/09/20 01:24:04 PM,4123,,,,,,181,22,0,,,,
29/09/20 01:25:50 PM,4122,,,,,,nan,nan,0,,,,
29/09/20 01:27:20 PM,4123,,,,,,191,14,0,,,,
29/09/20 01:28:54 PM,4123,,,,,,101,14,0,,,,
29/09/20 01:34:23 PM,4122,,,,,,180,0,0,,,,
29/09/20 01:35:55 PM,4122,,,,,,nan,nan,0,,,,
29/09/20 01:41:33 PM,4122,,,,,,167,15,0,,,,
29/09/20 01:44:57 PM,4121,,,,,,193,15,0,,,,
29/09/20 01:48:31 PM,4122,,,,,,194,15,0,,,,
29/09/20 01:50:05 PM,4122,,,,,,195,15,0,,,,
29/09/20 02:01:21 PM,4122,,,,,,180,0,0,,,,
29/09/20 02:02:57 PM,4120,,,,,,180,0,0,,,,
29/09/20 02:04:31 PM,4120,,,,,,190,14,0,,,,
29/09/20 02:11:52 PM,4120,,,,,,1265,18,1,,,,
29/09/20 02:13:26 PM,4120,,,,,,180,0,0,,,,
29/09/20 02:17:02 PM,4121,,,,,,180,0,0,,,,
29/09/20 02:22:25 PM,4118,,,,,,182,20,0,,,,
29/09/20 02:23:57 PM,4120,,,,,,170,14,0,,,,
29/09/20 02:27:29 PM,4120,,,,,,163,15,0,,,,
29/09/20 02:32:57 PM,4119,,,,,,180,0,0,,,,
29/09/20 02:38:21 PM,4121,,,,,,180,0,0,,,,
29/09/20 02:39:54 PM,4119,,,,,,167,15,0,,,,
29/09/20 02:41:26 PM,4120,,,,,,181,21,0,,,,
29/09/20 02:43:00 PM,4120,,,,,,191,14,1,,,,
29/09/20 02:44:37 PM,4120,,,,,,167,31,0,,,,
29/09/20 02:46:10 PM,4120,,,,,,1267,33,2,,,,
29/09/20 02:49:43 PM,4120,,,,,,180,0,0,,,,
29/09/20 02:51:15 PM,4121,,,,,,1306,33,1,,,,
29/09/20 02:52:54 PM,4120,,,,,,210,0,0,,,,
29/09/20 02:54:27 PM,4120,,,,,,188,13,1,,,,
29/09/20 02:56:01 PM,4120,,,,,,167,15,0,,,,
29/09/20 02:57:34 PM,4121,,,,,,195,15,0,,,,
29/09/20 03:03:06 PM,4119,,,,,,1247,26,2,,,,
29/09/20 03:04:38 PM,4120,,,,,,195,15,0,,,,
29/09/20 03:06:08 PM,4120,,,,,,166,15,0,,,,
29/09/20 03:07:40 PM,4120,,,,,,209,19,1,,,,
29/09/20 03:09:14 PM,4120,,,,,,180,0,0,,,,
29/09/20 03:10:47 PM,4119,,,,,,192,15,1,,,,
29/09/20 03:12:19 PM,4120,,,,,,196,15,0,,,,
29/09/20 03:17:55 PM,4119,,,,,,194,15,0,,,,
29/09/20 03:19:28 PM,4119,,,,,,191,14,1,,,,
29/09/20 03:22:48 PM,4119,,,,,,195,15,0,,,,
29/09/20 03:26:20 PM,4118,,,,,,167,15,0,,,,
29/09/20 03:27:54 PM,4119,,,,,,194,15,1,,,,
29/09/20 03:31:30 PM,4119,,,,,,166,15,0,,,,
29/09/20 03:35:04 PM,4119,,,,,,1231,21,0,,,,
29/09/20 03:36:36 PM,4119,,,,,,167,15,0,,,,
29/09/20 03:40:07 PM,4119,,,,,,1334,22,3,,,,
29/09/20 03:41:39 PM,4119,,,,,,180,0,0,,,,
29/09/20 03:43:12 PM,4118,,,,,,150,21,0,,,,
29/09/20 03:44:42 PM,4118,,,,,,189,21,1,,,,
29/09/20 03:48:15 PM,4118,,,,,,194,15,0,,,,
29/09/20 03:51:46 PM,4118,,,,,,169,15,0,,,,
29/09/20 03:53:20 PM,4118,,,,,,166,48,1,,,,
29/09/20 03:54:52 PM,4117,,,,,,nan,nan,0,,,,
29/09/20 04:02:25 PM,4118,,,,,,168,15,0,,,,
29/09/20 04:03:57 PM,4118,,,,,,210,0,0,,,,
29/09/20 04:09:31 PM,4117,,,,,,166,15,0,,,,
29/09/20 04:11:02 PM,4117,,,,,,156,34,1,,,,
29/09/20 04:14:34 PM,4118,,,,,,168,15,0,,,,
29/09/20 04:16:06 PM,4117,,,,,,164,31,1,,,,
29/09/20 04:17:38 PM,4118,,,,,,nan,nan,0,,,,
29/09/20 04:19:10 PM,4118,,,,,,1257,47,2,,,,
29/09/20 04:20:44 PM,4118,,,,,,169,15,0,,,,
29/09/20 04:26:19 PM,4118,,,,,,181,19,1,,,,
29/09/20 04:29:50 PM,4117,,,,,,195,15,0,,,,
29/09/20 04:31:23 PM,4118,,,,,,180,0,0,,,,
29/09/20 04:32:54 PM,4118,,,,,,193,15,0,,,,
29/09/20 04:36:26 PM,4117,,,,,,191,14,0,,,,
29/09/20 04:37:58 PM,4117,,,,,,189,14,0,,,,
29/09/20 04:39:30 PM,4117,,,,,,1213,35,3,,,,
29/09/20 04:41:02 PM,4117,,,,,,168,15,0,,,,
29/09/20 04:44:34 PM,4117,,,,,,1232,0,0,,,,
29/09/20 04:46:06 PM,4117,,,,,,180,0,0,,,,
29/09/20 04:47:39 PM,4117,,,,,,180,0,0,,,,
29/09/20 04:49:10 PM,4118,,,,,,194,15,0,,,,
29/09/20 04:50:42 PM,4118,,,,,,193,15,0,,,,
29/09/20 04:52:14 PM,4117,,,,,,180,0,0,,,,
29/09/20 04:55:47 PM,4117,,,,,,188,13,0,,,,
29/09/20 04:59:19 PM,4116,,,,,,180,0,0,,,,
29/09/20 05:04:50 PM,4115,,,,,,160,14,1,,,,
29/09/20 05:10:23 PM,4117,,,,,,198,15,0,,,,
29/09/20 05:13:57 PM,4117,,,,,,180,0,0,,,,
29/09/20 05:17:31 PM,4116,,,,,,168,15,0,,,,
29/09/20 05:21:04 PM,4117,,,,,,165,15,1,,,,
29/09/20 05:22:36 PM,4115,,,,,,175,21,1,,,,
29/09/20 05:28:10 PM,4116,,,,,,nan,nan,0,,,,
29/09/20 05:29:43 PM,4116,,,,,,180,0,0,,,,
29/09/20 05:33:15 PM,4115,,,,,,180,0,0,,,,
29/09/20 05:34:47 PM,4115,,,,,,180,0,0,,,,
29/09/20 05:36:19 PM,4115,,,,,,180,0,0,,,,
29/09/20 05:37:51 PM,4115,,,,,,167,15,0,,,,
29/09/20 05:39:24 PM,4115,,,,,,159,42,1,,,,
29/09/20 05:40:57 PM,4115,,,,,,180,0,0,,,,
29/09/20 05:46:28 PM,4113,,,,,,189,14,1,,,,
29/09/20 05:49:59 PM,4114,,,,,,170,27,1,,,,
29/09/20 05:51:30 PM,4114,,,,,,180,0,0,,,,
29/09/20 05:53:01 PM,4114,,,,,,180,0,0,,,,
29/09/20 05:54:33 PM,4115,,,,,,169,15,0,,,,
29/09/20 05:58:06 PM,4115,,,,,,189,14,0,,,,
29/09/20 06:01:39 PM,4114,,,,,,180,0,0,,,,
29/09/20 06:03:15 PM,4113,,,,,,0,0,0,,,,
29/09/20 06:04:46 PM,4114,,,,,,167,15,0,,,,
29/09/20 06:06:23 PM,4114,,,,,,0,0,0,,,,
29/09/20 06:10:06 PM,4114,,,,,,0,0,0,,,,
29/09/20 06:13:47 PM,4114,,,,,,0,0,0,,,,
29/09/20 06:15:23 PM,4113,,,,,,0,0,0,,,,
29/09/20 06:17:00 PM,4114,,,,,,0,0,0,,,,
29/09/20 06:20:42 PM,4113,,,,,,0,0,0,,,,
29/09/20 06:22:18 PM,4113,,,,,,0,0,0,,,,
29/09/20 06:23:54 PM,4113,,,,,,0,0,0,,,,
29/09/20 06:27:36 PM,4114,,,,,,0,0,0,,,,
29/09/20 06:29:22 PM,4114,,,,,R,,,,
29/09/20 06:35:39 PM,4114,,,,,R,,,,
29/09/20 06:37:26 PM,4114,,,,,R,,,,
29/09/20 06:39:12 PM,4113,,,,,R,,,,
29/09/20 06:40:59 PM,4113,,,,,R,,,,
29/09/20 06:54:03 PM,4113,,,,,R,,,,
29/09/20 06:58:11 PM,4112,,,,,R,,,,
29/09/20 06:59:47 PM,4111,,,,,,180,0,0,,,,
29/09/20 07:03:21 PM,4113,,,,,,191,14,0,,,,
29/09/20 07:10:54 PM,4112,,,,,,172,20,1,,,,
29/09/20 07:12:28 PM,4112,,,,,,166,15,0,,,,
29/09/20 07:14:00 PM,4112,,,,,,180,0,0,,,,
29/09/20 07:17:33 PM,4111,,,,,,150,0,0,,,,
29/09/20 07:19:05 PM,4112,,,,,,192,15,0,,,,
29/09/20 07:20:38 PM,4112,,,,,,159,14,0,,,,
29/09/20 07:22:10 PM,4112,,,,,,150,0,0,,,,
29/09/20 07:23:42 PM,4112,,,,,,187,13,0,,,,
29/09/20 07:25:14 PM,4111,,,,,,nan,nan,0,,,,
29/09/20 07:26:46 PM,4112,,,,,,171,14,0,,,,
29/09/20 07:28:20 PM,4112,,,,,,180,0,0,,,,
29/09/20 07:29:56 PM,4110,,,,,,194,15,1,,,,
29/09/20 07:31:28 PM,4109,,,,,,180,0,0,,,,
29/09/20 07:33:00 PM,4111,,,,,,165,15,0,,,,
29/09/20 07:34:35 PM,4112,,,,,,172,13,0,,,,
29/09/20 07:36:06 PM,4111,,,,,,180,0,0,,,,
29/09/20 07:37:38 PM,4110,,,,,,180,0,0,,,,
29/09/20 07:41:12 PM,4110,,,,,,180,0,0,,,,
29/09/20 07:42:44 PM,4111,,,,,,165,15,0,,,,
29/09/20 07:44:16 PM,4111,,,,,,194,15,0,,,,
29/09/20 07:47:48 PM,4111,,,,,,150,0,0,,,,
29/09/20 07:49:20 PM,4111,,,,,,170,14,0,,,,
29/09/20 07:50:54 PM,4111,,,,,,191,14,0,,,,
29/09/20 07:54:28 PM,4110,,,,,,162,15,0,,,,
29/09/20 07:55:59 PM,4110,,,,,,160,14,0,,,,
29/09/20 07:57:32 PM,4111,,,,,,150,0,0,,,,
29/09/20 08:01:07 PM,4111,,,,,,139,14,0,,,,
29/09/20 08:02:39 PM,4110,,,,,,180,19,1,,,,
29/09/20 08:04:13 PM,4109,,,,,,167,15,0,,,,
29/09/20 08:05:45 PM,4111,,,,,,168,15,0,,,,
29/09/20 08:07:19 PM,4111,,,,,,165,15,0,,,,
29/09/20 08:10:52 PM,4112,,,,,,167,15,1,,,,
29/09/20 08:12:24 PM,4111,,,,,,173,13,0,,,,
29/09/20 08:15:57 PM,4111,,,,,,170,14,0,,,,
29/09/20 08:17:29 PM,4112,,,,,,167,15,0,,,,
29/09/20 08:19:04 PM,4111,,,,,,174,19,1,,,,
29/09/20 09:08:59 PM,4108,,,,,,180,0,0,,,,
29/09/20 11:48:19 PM,4101,,,,,,0,0,0,,,,
29/09/20 11:59:43 PM,4100,,,,,,549,202,17,,,,
30/09/20 12:32:37 AM,4100,,,,,,243,56,7,,,,
30/09/20 12:36:40 AM,4100,,,,,,333,67,2,,,,
30/09/20 12:45:58 AM,4099,,,,,,413,106,2,,,,
30/09/20 12:49:50 AM,4098,,,,,,774,221,5,,,,
30/09/20 12:57:28 AM,4100,,,,,,1016,36,1,,,,
30/09/20 01:00:59 AM,4099,,,,,,381,86,2,,,,
30/09/20 01:02:37 AM,4099,,,,,,620,76,1,,,,
30/09/20 01:04:10 AM,4099,,,,,,1005,63,2,,,,
30/09/20 01:15:49 AM,4098,,,,,,912,44,1,,,,
30/09/20 01:17:24 AM,4098,,,,,,844,35,1,,,,
30/09/20 01:18:55 AM,4099,,,,,,921,54,1,,,,
30/09/20 01:20:30 AM,4099,,,,,,877,66,1,,,,
30/09/20 01:22:02 AM,4098,,,,,,762,120,4,,,,
30/09/20 01:29:27 AM,4098,,,,,,942,14,0,,,,
30/09/20 01:32:46 AM,4097,,,,,,486,55,1,,,,
30/09/20 01:34:18 AM,4099,,,,,,763,47,1,,,,
30/09/20 01:37:51 AM,4098,,,,,,390,23,0,,,,
30/09/20 01:39:28 AM,4098,,,,,,830,32,1,,,,
30/09/20 01:43:06 AM,4099,,,,,,482,22,0,,,,
30/09/20 01:44:37 AM,4098,,,,,,304,41,1,,,,
30/09/20 01:50:04 AM,4098,,,,,,241,24,0,,,,
30/09/20 01:51:41 AM,4098,,,,,,473,27,1,,,,
30/09/20 01:53:13 AM,4097,,,,,,438,53,1,,,,
30/09/20 01:56:47 AM,4098,,,,,,617,70,1,,,,
30/09/20 01:58:21 AM,4097,,,,,,466,15,0,,,,
30/09/20 01:59:59 AM,4098,,,,,,645,73,3,,,,
30/09/20 02:01:37 AM,4098,,,,,,747,34,1,,,,
30/09/20 02:05:04 AM,4098,,,,,,678,30,1,,,,
30/09/20 02:14:30 AM,4098,,,,,,671,32,1,,,,
30/09/20 02:16:08 AM,4098,,,,,,284,15,0,,,,
30/09/20 02:17:39 AM,4096,,,,,,652,23,1,,,,
30/09/20 02:21:12 AM,4097,,,,,,301,0,0,,,,
30/09/20 02:22:49 AM,4097,,,,,,405,15,0,,,,
30/09/20 02:24:27 AM,4097,,,,,,377,56,1,,,,
30/09/20 02:26:00 AM,4097,,,,,,251,35,0,,,,
30/09/20 02:27:35 AM,4097,,,,,,362,25,0,,,,
30/09/20 02:29:12 AM,4098,,,,,,317,15,0,,,,
30/09/20 02:34:53 AM,4097,,,,,,210,23,0,,,,
30/09/20 02:40:21 AM,4097,,,,,,473,99,2,,,,
30/09/20 02:41:53 AM,4096,,,,,,106,15,0,,,,
30/09/20 02:43:28 AM,4097,,,,,,113,21,1,,,,
30/09/20 02:44:59 AM,4097,,,,,,590,32,1,,,,
30/09/20 02:46:34 AM,4097,,,,,,228,26,1,,,,
30/09/20 02:48:07 AM,4096,,,,,,390,49,1,,,,
30/09/20 02:49:38 AM,4096,,,,,,280,43,1,,,,
30/09/20 02:51:11 AM,4097,,,,,,434,15,0,,,,
30/09/20 02:52:45 AM,4097,,,,,,385,66,1,,,,
30/09/20 02:58:02 AM,4097,,,,,,211,23,0,,,,
30/09/20 02:59:33 AM,4096,,,,,,316,44,1,,,,
30/09/20 03:01:04 AM,4097,,,,,,254,15,0,,,,
30/09/20 03:02:39 AM,4096,,,,,,605,58,1,,,,
30/09/20 03:04:11 AM,4096,,,,,,484,87,1,,,,
30/09/20 03:05:45 AM,4097,,,,,,334,59,1,,,,
30/09/20 03:13:13 AM,4096,,,,,,577,24,0,,,,
30/09/20 03:14:49 AM,4097,,,,,,334,22,0,,,,
30/09/20 03:16:22 AM,4095,,,,,,118,25,6,,,,
30/09/20 03:17:54 AM,4095,,,,,,240,0,0,,,,
30/09/20 03:19:31 AM,4096,,,,,,271,23,1,,,,
30/09/20 03:21:06 AM,4096,,,,,,441,51,1,,,,
30/09/20 03:24:40 AM,4096,,,,,,90,0,0,,,,
30/09/20 03:26:14 AM,4095,,,,,,391,0,0,,,,
30/09/20 03:27:45 AM,4095,,,,,,114,23,0,,,,
30/09/20 03:29:19 AM,4097,,,,,,324,28,1,,,,
30/09/20 03:30:54 AM,4096,,,,,,545,22,0,,,,
30/09/20 03:34:21 AM,4095,,,,,,283,15,0,,,,
30/09/20 03:35:58 AM,4096,,,,,,410,64,1,,,,
30/09/20 03:41:23 AM,4095,,,,,,269,24,0,,,,
30/09/20 03:42:58 AM,4095,,,,,,490,35,0,,,,
30/09/20 03:44:35 AM,4095,,,,,,nan,nan,0,,,,
30/09/20 03:46:09 AM,4094,,,,,,237,24,0,,,,
30/09/20 03:47:42 AM,4095,,,,,,106,15,0,,,,
30/09/20 03:49:11 AM,4095,,,,,,361,0,0,,,,
30/09/20 03:50:43 AM,4094,,,,,,361,0,0,,,,
30/09/20 03:54:18 AM,4096,,,,,,1340,54,3,,,,
30/09/20 03:57:53 AM,4095,,,,,,227,15,0,,,,
30/09/20 03:59:28 AM,4095,,,,,,1305,31,1,,,,
30/09/20 04:02:53 AM,4094,,,,,,150,0,0,,,,
30/09/20 04:06:28 AM,4095,,,,,,481,0,0,,,,
30/09/20 04:08:03 AM,4095,,,,,,287,15,0,,,,
30/09/20 04:11:32 AM,4095,,,,,,421,24,0,,,,
30/09/20 04:17:09 AM,4095,,,,,,410,36,0,,,,
30/09/20 04:18:42 AM,4095,,,,,,101,15,0,,,,
30/09/20 04:20:14 AM,4095,,,,,,451,0,0,,,,
30/09/20 04:21:48 AM,4095,,,,,,377,15,0,,,,
30/09/20 04:23:23 AM,4095,,,,,,316,15,0,,,,
30/09/20 04:24:59 AM,4093,,,,,,102,18,2,,,,
30/09/20 04:26:36 AM,4095,,,,,,91,5,3,,,,
30/09/20 04:28:13 AM,4095,,,,,,1398,15,0,,,,
30/09/20 04:29:49 AM,4095,,,,,,437,15,0,,,,
30/09/20 04:31:21 AM,4095,,,,,,421,0,0,,,,
30/09/20 04:32:53 AM,4094,,,,,,467,15,1,,,,
30/09/20 04:38:22 AM,4094,,,,,,451,0,0,,,,
30/09/20 04:39:58 AM,4095,,,,,,nan,nan,0,,,,
30/09/20 04:41:35 AM,4092,,,,,,nan,nan,0,,,,
30/09/20 04:43:08 AM,4094,,,,,,120,0,0,,,,
30/09/20 04:44:45 AM,4095,,,,,,237,22,0,,,,
30/09/20 04:52:13 AM,4094,,,,,,90,0,0,,,,
30/09/20 04:53:46 AM,4093,,,,,,229,15,0,,,,
30/09/20 04:55:19 AM,4094,,,,,,271,0,0,,,,
30/09/20 04:58:54 AM,4093,,,,,,195,15,0,,,,
30/09/20 05:00:23 AM,4094,,,,,,1354,24,0,,,,
30/09/20 05:07:31 AM,4094,,,,,,93,9,1,,,,
30/09/20 05:09:05 AM,4094,,,,,,90,0,0,,,,
30/09/20 05:10:36 AM,4094,,,,,,1351,37,1,,,,
30/09/20 05:12:10 AM,4094,,,,,,391,0,0,,,,
30/09/20 05:17:29 AM,4092,,,,,,363,46,1,,,,
30/09/20 05:19:02 AM,4094,,,,,,1397,28,1,,,,
30/09/20 05:20:34 AM,4093,,,,,,255,15,0,,,,
30/09/20 05:24:09 AM,4093,,,,,,1295,31,2,,,,
30/09/20 05:25:44 AM,4094,,,,,,247,22,0,,,,
30/09/20 05:28:57 AM,4093,,,,,,256,15,0,,,,
30/09/20 05:30:34 AM,4094,,,,,,104,15,0,,,,
30/09/20 05:32:05 AM,4094,,,,,,391,0,0,,,,
30/09/20 05:33:37 AM,4094,,,,,,391,0,0,,,,
30/09/20 05:35:11 AM,4093,,,,,,90,0,0,,,,
30/09/20 05:36:45 AM,4094,,,,,,389,18,1,,,,
