20.5741, 19.4238, 9.9472, 5.9365, 4.7694, 3.9239, 3.4266, 3.4002, 3.0678, 2.5829, 2.3548, 2.1943, 1.9562, 1.8930, 1.6867, 1.4872,
1.4247, 1.3221, 1.2636, 1.1514, 0.9969, 0.8904, 0.8422, 0.7432, 0.7069, 0.6494, 0.5867, 0.6070, 0.5338, 0.4690, 0.4667, 0.4283,
0.4111, 0.3806, 0.3698, 0.3634, 0.3492, 0.3452, 0.3466, 0.3476, 0.3407, 0.3439, 0.3394, 0.3341, 0.3329, 0.3241, 0.3200, 0.3441,
0.3645, 0.3751, 0.3816, 0.4052, 0.4418, 0.4148, 0.3583, 0.3154, 0.3140, 0.3054, 0.2813, 0.2720, 0.2704, 0.2631, 0.2601, 0.2602,
0.2606, 0.2571, 0.2535, 0.2531, 0.2471, 0.2409, 0.2393, 0.2359, 0.2446, 0.2415, 0.2284, 0.2315, 0.2437, 0.2466, 0.2624, 0.2904,
0.3137, 0.3297, 0.3774, 0.3540, 0.3103, 0.2726, 0.2628, 0.2638, 0.2548, 0.2416, 0.2425, 0.2414, 0.2430, 0.2321, 0.2310, 0.2321,
0.2376, 0.2310, 0.2255, 0.2255, 0.2247, 0.2199, 0.2236, 0.2228, 0.2241, 0.2186, 0.2205, 0.2208, 0.2212, 0.2314, 0.2233, 0.2241,
0.2194, 0.2106, 0.2166, 0.2181, 0.2201, 0.2124, 0.2126, 0.2131, 0.2216, 0.2189, 0.2118, 0.2092, 0.2144, 0.2162, 0.2126, 0.2158
