1,,,464192.06,8388310.00,100015.68,13733.39,7409.49,28552.14,44173.35,51809.25,52368.58,40891.69,3875.50,6497.18,20845.73,82848.92,25070.88,9627.12,15572.07,3718.79,19105.99,32742.55,13850.04,5924.50,17471.11,2288.76,2690.64,7966.65,3467.66,7592.71,7885.38,3292.98,3592.32,4370.11,3996.15,6297.51,9101.90,22614.46,2954.89,5041.37,17097.65,5280.82,1373.15,3379.33,7427.02,6516.87,2819.17,5413.74,854.20,791.40,4516.65,2875.15,4381.05,2625.89,2111.56,2595.43,7443.37,3956.26,546.42,987.63,1865.03,1298.94,1161.48,1680.01,3223.63,3062.08,2157.63,3008.45,1160.47,1468.92,1515.26,1651.11,1377.58,620.35,1671.89,903.16,929.03,2961.34,13902.99,133441.95,250843.60,365581.40,130291.92,44846.76,1874.45,2909.74,3112.51,843.17,540.16,1142.43,646.37,626.63,307.06,891.15,3585.92,2476.98,1044.35,582.48,328.42,453.63,252.25,185.13,217.40,139.11,280.48,367.28,384.86,529.31,796.88,780.07,401.24,256.62,246.56,166.67,249.91,364.74,185.40,265.56,109.61,153.39,286.83,300.89,243.13,324.44,325.51,282.89,49.43,160.27,163.70,82.03,J,4.83,,,,391,0,25567
2,,,118835.52,716475.87,38217.12,9425.92,12913.45,10535.34,3034.52,5534.63,4934.08,8844.02,4176.31,3804.23,2793.10,1754.04,3771.95,10315.36,16515.33,6732.10,4917.93,5321.44,9399.27,6970.76,2728.12,3310.12,6837.15,6207.38,10257.95,5853.49,2490.71,4415.08,6642.17,5148.04,1368.71,1938.62,4677.80,5025.62,2941.54,2563.29,1360.17,924.45,1898.83,7525.76,6628.42,4888.82,2638.85,1688.19,3994.74,2227.09,2046.56,2433.40,1019.00,932.87,944.58,533.21,1489.16,1527.28,2763.43,2946.17,1570.60,591.61,496.11,932.46,1299.04,1391.37,2312.53,631.26,386.96,712.09,484.94,432.25,1211.01,935.01,697.50,3390.92,549.57,1418.56,11616.70,136282.53,410542.31,132385.00,20678.37,2543.08,2911.48,2870.03,1465.08,530.72,938.29,935.44,2055.18,1813.37,1675.90,2219.15,2514.24,895.97,788.73,1449.51,473.15,576.63,1270.90,1030.30,393.58,997.46,1064.82,682.87,1363.18,1056.53,569.06,599.91,523.25,470.68,460.61,773.62,624.09,344.41,929.31,911.95,272.02,276.92,648.52,676.01,767.70,418.19,243.59,503.51,297.82,345.76,302.63,338.42,J,4.74,,,,nan,nan,7155
3,,,4375469.50,10455067.00,694090.12,13788.31,6060.00,15152.18,14453.55,20439.90,12660.73,3357.72,1497.97,5606.82,2968.41,3629.51,3184.70,4102.27,3142.43,1943.72,1814.48,5943.35,6125.05,1879.43,4247.90,8693.75,7030.08,7560.27,7097.65,3026.56,1511.80,1691.22,2403.50,1151.39,3564.18,1842.00,1585.65,2734.62,1745.12,1379.98,1150.08,884.85,1618.84,662.18,3078.99,2015.90,815.03,1105.55,2160.22,1067.45,687.74,441.41,1294.79,930.56,528.29,440.82,624.99,598.88,899.29,1438.34,734.73,538.73,536.01,753.65,1024.80,1017.18,606.73,491.07,628.81,650.60,974.04,286.85,559.40,836.75,498.20,501.63,418.51,145.91,304.40,379.57,546.37,475.96,409.84,757.32,537.85,423.74,249.56,408.46,275.00,260.94,398.53,350.04,485.08,256.85,322.25,124.53,119.90,140.78,329.65,363.34,253.91,187.83,413.88,287.96,360.21,348.25,336.43,291.28,147.70,134.15,165.14,134.42,104.15,180.99,162.08,176.08,147.06,134.80,145.47,115.08,324.93,172.65,128.18,242.50,228.46,194.38,197.56,167.94,107.69,154.78,J,5.12,,,,nan,nan,6383
4,,,89400.74,4520293.00,56256.77,48013.04,32478.86,10195.96,15542.01,8747.16,5065.45,5986.75,9165.82,14950.92,11487.60,12043.27,7954.78,8085.30,2939.75,9328.44,11324.05,4185.82,8236.75,5261.51,9275.20,8108.32,5491.15,4143.28,3397.13,3753.48,4487.46,6810.68,4274.18,1954.20,1308.06,3217.50,3176.44,2120.21,4774.34,4744.18,3387.25,5696.61,4233.30,2354.00,2767.37,3182.69,4474.48,1618.81,2787.61,2931.27,2366.85,1744.79,3545.01,2701.83,2170.10,2611.80,3189.20,1463.75,1231.68,3348.54,1356.17,2122.90,2834.30,2127.32,1281.49,2392.24,5932.29,3914.85,3431.43,1980.61,3258.13,1562.44,1542.29,2215.92,1480.24,3277.94,7345.03,44055.87,102670.73,286560.93,499743.81,190868.43,7361.27,7887.37,7063.82,1644.33,2092.67,1469.10,516.14,754.19,1486.83,1942.54,2704.81,3541.50,3649.67,2534.05,1022.80,1565.30,1053.49,1354.33,743.22,1513.38,1519.35,1703.50,457.90,735.44,866.79,2056.91,1601.40,935.15,549.24,832.35,656.91,841.61,689.93,482.90,389.26,422.43,547.17,523.33,904.52,797.60,836.96,1305.05,1154.73,1213.02,408.30,257.42,1040.08,605.42,J,4.49,,,,103,15,12603
5,,,1770459.12,14886994.00,363592.43,8106.86,25273.11,16448.53,40276.72,9545.92,34516.07,10863.33,7820.25,23691.96,12892.86,10612.99,14398.82,14090.67,7499.36,7799.06,9328.21,2090.13,6428.52,9739.82,3669.53,4141.86,6389.74,2119.08,4168.00,5258.08,5813.91,5084.26,2681.27,6187.80,4196.39,3674.17,1724.11,1965.05,2280.71,1133.16,1302.48,1534.93,5140.40,1688.03,2222.18,1028.51,652.60,1290.24,1311.30,1558.01,801.66,1349.39,1633.24,1823.13,1750.60,1929.53,2579.61,1526.11,879.21,367.36,1994.70,1389.85,1271.04,557.70,1354.63,1912.69,6064.70,4180.59,1693.34,1696.82,1733.95,642.23,799.66,856.90,1376.15,1614.48,1374.22,1123.00,5562.99,74797.28,345295.84,271334.31,58109.25,6106.82,882.35,2277.53,1545.67,651.26,507.07,770.53,1695.89,768.45,771.31,1362.11,2247.62,1443.25,283.79,797.91,412.82,613.97,560.42,235.07,186.98,581.61,385.49,713.08,762.31,584.05,743.97,713.64,695.53,393.23,359.02,529.09,379.47,305.02,378.07,353.82,279.37,402.13,209.42,559.38,778.72,478.09,527.04,564.82,411.80,449.03,708.46,499.04,J,0.67,,,,240,0,10403
6,,,57270.58,3168873.00,62385.36,8655.82,10263.54,6783.30,2702.51,6433.89,4340.31,4322.26,5451.39,3651.88,4805.56,6247.17,4720.16,6297.06,4062.24,4986.52,3264.67,3058.48,3274.46,2413.85,3719.77,2991.11,2711.86,6318.10,4151.73,2763.14,2020.97,5512.36,2102.97,3618.66,4921.65,2486.20,1798.41,1150.96,2280.14,2011.45,3038.02,2808.85,1932.89,2753.38,1450.77,1771.75,1520.72,1239.40,1535.68,1553.64,1730.35,618.30,2792.97,1670.20,766.70,1045.43,388.67,926.62,1684.44,1235.65,2515.41,2168.33,1051.38,1383.83,2007.58,1191.36,1775.64,1898.20,1269.14,929.72,999.59,978.25,1684.50,1513.51,1923.51,1989.70,1869.88,2122.60,6982.43,78958.11,399878.12,298014.46,23650.02,6164.00,2715.14,2783.64,1673.98,1221.36,1320.49,1458.30,4790.45,11041.01,7136.20,1867.64,2825.35,2342.67,957.87,829.15,560.20,530.19,288.56,698.43,847.18,640.58,344.14,561.35,706.81,459.24,780.75,473.06,423.65,352.32,191.46,404.23,475.78,1009.01,238.42,205.07,364.55,479.30,199.89,352.66,650.94,212.25,221.47,406.87,265.33,311.63,462.61,316.30,J,8.53,,,,nan,nan,4875
7,,,9189291.00,42448496.00,1843862.62,83278.87,30918.01,11914.28,20130.43,10564.94,15206.74,6021.88,9644.22,7784.82,10579.37,5102.98,7464.01,2887.16,6164.28,4875.51,8434.67,4804.27,7624.14,2206.33,4935.27,4259.47,4981.18,4392.42,4388.59,1978.54,3715.23,2493.16,2200.86,2647.92,6498.57,3095.23,3663.45,2869.83,2020.00,2412.95,2444.45,2614.87,2436.14,2361.80,1842.29,2605.02,1697.01,1850.63,660.66,1017.20,982.81,3044.23,1171.14,1166.31,1534.38,921.42,396.58,655.95,1254.61,1268.61,1376.45,1221.75,1151.77,1079.01,2127.06,3468.43,1578.36,1336.81,1958.25,1152.05,1197.93,2068.94,1956.87,1968.38,2200.74,987.68,3444.49,31345.07,402395.15,497074.46,144895.60,14447.35,4455.28,2309.87,1244.34,1126.20,710.84,664.02,600.56,1061.12,878.11,4429.13,26133.65,21546.43,5883.60,5350.31,982.27,554.25,918.67,1161.97,1002.41,732.38,935.63,504.77,395.76,466.16,1246.27,849.92,499.43,641.67,1369.65,1045.49,483.67,694.41,690.79,358.57,321.59,902.95,545.58,667.32,629.98,675.15,392.20,641.49,383.02,362.87,536.51,308.56,840.53,821.38,J,0.74,,,,99,14,21861
8,,,97476.73,7520437.00,119771.79,22079.45,38198.37,5256.11,7675.75,7902.29,8990.65,7695.70,27973.44,7337.89,21908.62,18249.98,11083.78,11262.13,11610.82,3003.95,2232.72,8657.91,6546.85,3098.53,2059.54,2418.75,2073.33,1944.79,4336.10,2273.78,3016.32,1172.04,7529.97,6713.85,10471.55,10051.41,5733.12,3013.48,5347.57,2067.00,3645.53,3494.85,1531.10,5504.93,2806.64,2665.64,2351.51,3038.60,3485.74,1112.84,4054.25,5100.37,2861.07,2516.11,1447.25,1188.66,1188.85,1300.53,396.41,3282.37,3649.73,1553.41,2284.82,697.47,619.37,677.82,1543.22,844.17,1001.47,611.73,1250.05,1438.32,1182.61,1702.37,2865.49,1391.75,1371.29,1584.39,10926.83,64356.17,341343.71,229705.26,23877.83,4278.22,2104.89,599.61,799.37,1168.92,250.10,315.28,172.25,351.44,636.76,1306.21,2535.15,1335.44,499.67,627.59,296.78,643.71,319.04,129.04,206.87,202.75,182.01,229.65,128.29,314.74,512.24,222.20,274.35,209.09,144.83,100.91,236.63,133.09,249.62,270.28,91.49,162.00,148.31,213.77,297.94,186.38,273.33,173.60,120.07,66.59,107.76,106.10,J,2.69,,,,301,0,8952
9,,,170681.79,701514.62,35399.78,12427.11,10697.21,7752.51,4084.67,8100.26,12599.85,5671.93,10826.10,10994.23,5556.89,7576.99,11214.65,6438.99,6283.14,9501.53,4181.19,3172.35,4028.07,4254.96,4977.47,5952.11,4424.71,3989.74,5666.39,2476.00,2117.20,2260.27,3068.52,6077.20,5723.73,3786.91,4004.55,3589.25,3055.98,2202.76,4616.42,3402.13,2148.93,1117.09,1869.18,1038.03,1409.00,1000.01,1141.14,1350.95,1633.23,1754.43,1068.97,570.56,967.88,1493.29,559.32,978.99,695.34,254.35,780.57,1074.32,1553.26,1493.14,1287.57,906.51,782.42,1102.51,1079.97,610.90,430.30,1214.10,916.42,345.52,560.50,598.84,772.61,849.02,303.58,431.89,599.10,596.83,425.87,152.07,191.11,238.43,341.83,214.37,408.39,538.13,241.54,191.12,264.50,328.04,428.79,372.16,339.31,469.21,409.78,358.26,412.70,302.41,234.85,435.64,280.52,243.23,233.21,300.63,170.20,352.09,179.22,112.13,101.00,285.46,358.53,601.86,369.06,297.67,393.47,406.12,190.33,143.69,330.69,221.59,127.40,143.36,246.47,204.29,126.53,184.19,J,3.51,,,,nan,nan,3872
10,,,785697.56,15753199.00,235033.87,18520.47,49538.11,21713.22,8019.55,32503.72,23690.89,10014.82,14669.24,11185.29,15268.97,15758.34,20045.54,8967.97,10151.81,13309.16,8331.58,1090.40,6447.37,4980.02,11332.39,3514.62,6185.90,8398.03,3494.96,22349.08,3145.06,3636.25,2935.45,6524.76,4996.55,3078.05,1548.98,3428.03,613.66,5296.76,9416.12,12239.51,5738.22,8008.61,4846.37,8977.23,7973.31,10981.63,4231.29,4605.98,6862.14,4683.71,5021.61,5420.23,3825.61,1063.64,1870.09,3731.27,3332.74,2806.96,3565.46,1714.87,6384.13,5261.52,3463.81,6207.36,2805.05,709.40,4227.92,1196.58,1403.28,1231.05,827.82,2528.99,1586.27,1250.77,5597.25,3167.07,2831.94,1915.40,2165.41,1442.06,593.25,1861.19,689.43,591.52,1008.36,294.00,415.69,944.27,1016.33,2128.24,4729.10,3211.08,2127.66,825.60,802.75,1268.45,1370.09,2302.57,1302.87,667.62,938.11,1428.23,1076.74,301.91,162.00,785.68,313.42,426.88,935.37,1007.89,264.52,1104.75,1352.93,994.74,1079.04,987.05,1536.08,1043.13,771.62,703.15,493.66,733.86,172.41,1543.53,1453.62,1196.57,1112.75,1565.99,J,7.31,,,,1848,36,15798
