=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.09.18 12:52:14 =~=~=~=~=~=~=~=~=~=~=~=
R,6824.87,1964.32,444.26,244.81,246.66,270.02,171.35,138.01,80.08,147.63,143.61,140.71,185.31,252.93,223.17,170.69,156.28,232.67,143.45,170.56,234.42,371.36,254.80,195.13,288.56,322.71,291.69,176.53,266.07,297.33,285.26,165.14,256.28,332.81,228.74,286.06,256.66,247.69,187.50,196.56,392.90,465.32,208.11,149.68,73.88,135.39,118.49,34.98,75.08,113.24,118.56,124.39,86.23,94.44,63.43,43.82,55.17,61.58,65.32,23.23,27.85,27.20,36.32,38.59,44.33,27.80,46.77,47.63,31.43,87.88,72.22,76.53,75.63,43.24,18.66,18.59,33.80,34.27,33.35,26.04,35.36,29.14,44.40,32.08,46.53,46.46,38.64,34.32,48.36,31.83,22.48,31.39,25.37,30.60,24.65,32.28,36.76,45.65,36.54,44.49,27.00,33.23,34.07,25.01,46.34,52.58,33.47,26.44,35.76,38.40,29.07,24.67,37.05,42.96,45.60,30.61,25.18,22.22,32.32,59.22,50.35,26.32,45.99,34.35,26.15,31.43,41.26,35.82,J,64.00,T
,3988.04,1009.38,229.37,212.70,194.13,162.04,88.84,174.93,218.97,162.88,158.65,183.50,119.77,164.03,147.31,145.61,165.72,182.86,202.19,233.68,252.10,230.96,204.97,268.68,325.07,195.78,203.97,382.57,361.46,202.72,173.60,205.94,203.57,107.24,180.68,253.97,227.16,206.00,139.30,122.71,167.31,506.83,398.44,250.73,179.57,129.10,126.84,141.20,154.01,115.13,104.40,77.53,96.39,81.58,76.34,65.52,69.77,64.32,37.92,43.81,53.66,42.12,45.00,47.91,26.36,26.30,40.17,72.90,45.54,38.28,52.19,59.09,55.31,44.23,25.20,52.96,60.15,35.09,51.44,60.09,35.92,38.97,75.00,84.12,71.83,62.85,40.66,45.11,34.37,47.09,56.16,54.21,71.07,40.33,30.79,21.97,40.24,45.99,34.66,41.91,32.30,38.11,58.96,67.35,60.69,32.36,59.42,54.02,25.65,41.78,43.52,38.88,33.45,38.28,39.06,43.97,42.39,34.07,45.46,35.11,53.61,36.12,35.32,24.87,36.41,34.97,36.46,16.40,J,51.20,T
,3736.78,923.45,187.58,147.89,166.27,238.46,221.99,149.05,124.97,134.67,115.55,102.34,81.68,80.37,122.03,104.53,70.63,78.90,143.15,210.66,318.68,184.16,123.86,203.11,164.35,278.81,282.44,286.12,205.37,213.60,272.63,241.04,167.38,275.37,227.71,254.82,273.63,198.05,182.65,225.16,388.89,662.39,234.59,144.81,168.78,99.82,163.25,85.65,102.34,64.22,68.10,78.04,68.95,44.82,52.65,70.89,59.19,54.23,39.32,40.42,42.71,72.98,45.58,24.68,11.98,37.97,35.64,41.05,39.64,39.70,32.41,68.91,74.72,44.63,33.64,27.79,45.98,37.55,55.47,30.39,17.58,21.92,35.60,47.92,38.93,30.80,27.85,35.60,42.21,35.24,32.46,23.38,32.84,42.85,43.97,16.08,13.33,22.63,44.52,54.41,33.71,29.79,23.35,49.24,22.87,30.25,45.45,43.42,38.17,42.32,29.56,23.41,51.02,62.12,40.64,34.65,33.37,25.05,50.81,43.25,32.94,29.35,23.01,19.54,39.28,28.42,31.98,27.29,J,64.00,T
,1697.39,400.98,436.59,367.53,266.81,246.37,273.91,324.39,282.38,143.06,113.59,109.61,54.49,119.34,121.95,129.51,166.14,127.78,124.34,164.68,179.48,138.92,322.47,211.26,210.79,225.82,234.87,284.74,229.11,227.49,172.98,198.23,221.22,240.52,194.28,281.22,233.37,255.18,185.45,299.02,416.62,165.17,96.90,134.88,79.65,54.03,113.97,170.78,157.64,109.57,53.63,59.66,68.73,113.70,97.96,51.51,101.79,86.86,84.33,93.73,67.62,85.98,61.70,30.19,21.91,30.15,48.25,69.77,65.66,57.65,89.83,98.08,32.86,30.14,27.91,39.13,41.65,40.25,62.35,39.50,37.74,37.71,36.08,52.26,58.96,59.78,60.76,36.82,23.05,22.85,39.47,46.72,31.67,31.22,39.12,30.07,27.21,39.68,30.33,29.30,24.42,49.94,49.20,48.00,52.46,40.47,31.35,46.15,71.24,71.86,60.14,43.55,53.80,31.28,24.54,19.31,28.32,45.33,31.16,39.17,38.60,48.57,28.38,32.86,69.11,66.52,53.92,54.30,J,64.00,T
,3281.15,1084.39,483.90,181.00,297.41,195.78,243.35,242.71,306.56,268.11,302.73,295.41,617.62,460.95,610.84,331.83,382.79,275.07,241.62,225.48,227.07,191.44,333.39,209.21,358.46,251.38,191.16,210.86,170.91,182.10,160.28,175.53,86.03,92.50,108.05,124.09,209.99,113.61,364.73,584.54,262.76,76.82,58.81,60.14,123.88,135.52,90.27,78.46,53.23,59.32,54.03,25.23,35.03,67.39,70.99,81.45,80.40,61.32,33.13,33.78,31.28,25.89,45.16,28.27,19.57,45.87,48.27,56.49,40.42,63.68,73.45,53.94,74.69,47.13,28.57,24.95,22.12,31.74,48.95,49.80,37.19,43.97,44.62,28.92,34.92,45.94,46.20,27.65,31.01,37.83,43.56,46.29,31.64,41.52,47.19,23.94,21.67,36.10,56.61,48.40,53.13,44.33,32.06,48.59,59.67,32.56,30.44,30.43,42.33,47.22,48.01,44.66,36.85,43.18,45.63,37.30,26.08,18.49,36.63,47.22,31.85,25.65,34.90,46.43,43.62,28.77,17.71,39.48,J,64.00,T
,2572.14,1849.88,1145.58,532.48,337.10,366.72,301.28,308.78,357.06,264.70,209.36,308.92,300.84,257.39,212.46,370.81,207.66,192.56,261.36,302.61,91.42,77.41,178.65,293.05,424.45,282.68,249.52,142.10,135.32,161.39,114.87,132.40,140.54,134.08,145.34,128.01,106.88,209.17,458.56,505.97,323.22,90.93,69.42,117.31,96.95,83.55,74.05,40.09,46.88,74.65,85.64,41.57,74.77,45.51,50.93,59.85,32.04,38.51,44.99,40.48,25.43,38.98,40.49,28.55,43.16,42.23,37.41,45.10,65.02,58.72,43.91,47.51,28.81,26.83,36.88,44.76,25.67,41.84,39.06,40.17,31.68,24.86,27.62,24.08,35.37,38.43,18.18,26.32,34.56,39.45,28.90,26.91,32.74,25.78,35.43,46.39,41.12,17.14,24.80,31.63,20.49,34.89,44.65,28.47,32.91,34.30,37.56,54.92,46.07,24.43,31.93,34.41,33.66,28.67,33.65,39.81,39.22,34.43,34.45,30.14,23.17,20.89,25.08,29.25,23.40,37.43,28.61,36.03,J,42.67,T
,4731.79,1131.10,257.39,389.46,508.50,818.41,479.31,217.05,496.62,630.82,298.95,166.33,181.65,267.13,272.30,214.09,262.09,317.92,432.46,345.40,294.97,150.43,223.50,205.90,338.01,238.53,154.35,162.52,210.81,228.82,161.70,78.51,112.09,111.74,142.97,150.35,220.02,165.77,340.57,342.75,148.96,47.04,86.29,101.52,103.83,63.68,57.30,76.28,74.63,61.15,59.99,59.42,60.06,59.76,14.96,32.69,39.72,26.53,29.89,37.86,32.78,65.92,55.33,45.31,23.24,17.84,21.69,26.56,43.56,59.41,43.34,24.61,37.50,56.73,41.19,19.50,48.51,23.59,36.86,27.40,38.13,29.81,39.18,38.05,43.25,36.06,41.64,36.53,50.11,48.01,38.39,57.54,60.14,24.81,46.10,49.87,33.36,31.82,31.78,31.18,41.37,43.17,25.79,19.11,29.98,33.40,30.74,33.26,37.29,40.42,29.39,44.36,35.68,50.26,41.43,37.60,41.66,30.94,23.52,32.59,44.09,24.48,35.48,56.00,21.25,22.05,27.63,31.65,J,64.00,T
,5410.08,1603.56,267.42,858.83,1014.45,1226.15,695.60,514.87,908.17,459.33,763.41,798.85,475.00,186.36,223.43,379.57,415.58,225.01,321.68,382.57,423.89,427.19,275.52,202.86,133.37,231.95,186.25,157.37,124.07,149.18,222.71,151.69,115.05,78.24,73.26,132.24,306.49,292.83,415.41,322.41,142.72,50.11,47.27,53.77,42.36,72.60,49.48,43.07,84.21,74.58,57.62,78.89,65.54,40.96,30.12,32.00,59.09,47.70,34.43,34.79,41.99,49.35,45.65,36.30,20.90,20.08,25.69,24.57,47.15,48.23,47.12,38.54,35.77,33.44,28.47,22.40,43.43,51.49,29.05,45.04,42.02,40.97,29.58,31.16,25.31,20.88,38.08,29.99,27.39,21.59,24.84,38.30,28.33,26.55,14.08,25.37,31.53,27.95,36.21,32.04,42.57,35.67,32.30,46.18,46.97,63.79,60.39,28.97,15.22,28.10,21.49,21.24,47.85,46.75,39.70,40.44,44.31,22.30,24.83,34.60,51.83,54.52,34.24,16.77,23.58,27.69,16.50,19.33,J,42.67,T
,2190.57,1034.27,626.89,726.62,486.43,394.04,493.75,341.35,509.48,453.64,199.40,378.94,404.13,393.73,400.54,381.41,265.72,302.53,374.99,357.27,355.03,158.41,253.90,217.96,223.69,162.00,277.10,214.16,113.03,146.10,282.20,171.32,99.10,101.26,64.66,122.40,108.29,205.05,498.63,592.28,171.55,88.03,57.84,56.70,88.64,50.82,59.29,36.01,23.15,42.08,62.14,68.74,51.84,49.17,30.92,52.53,60.74,29.33,36.24,25.11,33.33,37.32,26.43,32.15,28.74,59.11,73.71,44.55,32.50,78.66,58.00,39.30,25.66,31.69,32.53,30.07,38.96,29.14,36.39,40.03,28.64,42.43,53.82,42.37,54.08,34.39,41.30,33.43,43.11,26.31,40.89,47.36,22.34,18.03,27.34,42.01,49.84,35.16,65.50,45.30,33.75,35.39,26.39,46.61,23.91,38.42,28.10,28.82,29.00,25.36,12.27,13.85,30.85,34.65,23.62,42.20,26.52,42.74,27.25,27.94,30.43,18.49,23.49,44.63,25.05,50.30,31.53,31.04,J,64.00,T
,1764.14,844.61,385.90,568.65,595.32,755.60,1347.98,765.75,854.28,483.30,594.48,580.23,537.18,698.13,482.26,642.62,622.24,267.20,424.51,368.26,376.43,237.99,222.14,214.22,221.92,228.17,177.38,84.14,134.34,252.36,276.85,183.63,79.62,141.98,147.76,124.93,159.54,229.70,218.74,478.40,274.24,86.93,45.05,34.74,42.57,30.66,62.32,67.16,57.52,61.53,63.55,59.76,88.15,38.35,30.70,41.23,47.26,71.12,55.25,43.64,61.89,44.94,46.01,33.57,28.16,31.29,37.72,58.46,68.46,51.30,41.36,21.30,20.19,32.62,34.36,35.05,33.89,31.65,45.24,40.36,27.35,30.30,35.95,24.19,20.31,20.41,49.57,35.53,40.25,31.03,33.76,36.06,54.00,41.98,28.41,26.46,18.07,23.52,18.57,20.30,21.37,25.50,23.83,26.26,40.04,37.55,48.86,36.70,16.66,45.47,28.26,32.98,32.13,35.80,72.85,53.81,30.52,37.62,27.84,45.03,44.40,52.48,29.36,33.29,48.27,28.13,24.11,23.95,J,36.57,T
