=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.11.01 13:03:07 =~=~=~=~=~=~=~=~=~=~=~=
,4845836.00,12515719.00,7148919.50,5400602.00,4911949.50,4832057.00,4316771.00,3813694.50,2607577.50,1941489.87,1240895.00,1258876.25,2097791.00,1501526.50,943108.00,799192.75,1149844.25,1302251.75,1270916.75,1209105.62,1544401.00,913221.12,486108.81,660468.87,1697564.75,1293882.75,852923.68,1107943.87,408147.59,349377.25,488170.84,350499.93,160857.57,345192.62,339091.43,375732.62,299827.96,152073.64,259952.89,380662.09,219769.57,158526.39,538955.25,383485.12,209767.20,212968.40,156934.10,125727.67,142643.21,163962.42,171479.01,170822.84,79133.19,101095.66,196225.51,182405.29,84244.69,93451.85,91054.89,106862.03,101457.22,51597.28,95043.53,99148.35,51704.67,37879.21,74081.62,37541.70,59317.90,36904.05,39230.86,33358.73,28176.78,21272.20,13765.87,15907.18,20960.59,21051.45,10979.24,15010.50,18160.23,5722.88,5759.02,5147.77,4059.04,5105.82,8565.67,5022.83,4331.46,4288.86,5867.18,6884.46,3958.37,4018.63,3448.36,3048.34,1504.52,1297.24,1536.64,1324.04,3106.75,3833.37,3926.28,3650.59,2771.22,3008.64,5735.79,7587.42,6999.80,2534.79,6798.37,6798.71,6546.99,6997.72,4133.30,3276.81,6931.35,5415.89,5533.28,8622.53,9654.61,15314.17,11054.74,4726.58,4222.35,9449.41,9506.93,8192.70,J,0.70,T
,3591491.75,13170085.00,6049499.50,2985625.50,5275886.50,4351761.00,3640949.00,2643212.50,1743338.37,1929950.50,2483293.00,2090532.25,1012925.81,1257946.87,1656972.00,980046.56,763861.87,1094004.00,724655.06,865286.06,1144743.87,1044203.43,943080.25,1094404.25,1178801.37,580671.18,651676.43,534950.37,763741.31,700640.12,405901.37,252061.92,538476.18,416776.25,228329.15,341463.75,374962.18,373581.37,425826.96,283245.59,292775.46,394475.15,361431.34,205585.93,288860.21,298110.00,221425.43,254176.81,201089.56,137027.62,179243.73,135379.35,92573.30,67314.66,164995.45,147559.17,86882.03,163481.17,148051.26,61844.57,75591.97,80305.90,123297.96,98796.70,148844.75,97315.76,52400.56,20866.73,34076.76,51937.52,35309.87,43139.24,27330.76,11863.75,12582.94,15713.84,14126.75,18434.23,10516.41,5305.16,5727.77,8738.83,4157.70,6118.07,4550.32,3629.79,6903.86,7954.19,9880.91,5316.36,3062.50,1635.87,2331.07,2094.89,2848.05,3060.14,1958.92,2315.16,2325.81,1000.68,2461.68,3856.75,2728.13,2978.57,3676.15,3343.35,4633.96,5236.00,6656.19,5223.53,4466.65,4968.18,3290.97,5168.16,6865.88,5606.54,8852.27,7317.55,6146.33,5983.56,6439.87,3642.82,5961.81,8964.58,5777.61,12028.51,9485.86,8935.38,J,0.94,T
,2784789.75,6823748.00,4526627.50,2675792.50,1900614.00,2256510.50,3307463.00,2959975.50,1345439.12,1313537.50,2763336.75,1200771.12,1243226.37,793920.37,2399697.25,2149427.00,1980897.37,1143894.50,862474.62,431019.75,330288.21,863279.37,1337975.37,805900.37,606018.12,563582.43,697042.12,530456.06,601009.12,686487.43,618511.50,400592.93,655536.56,321488.40,424362.87,300146.56,526853.81,585945.00,398781.21,312753.96,333019.18,267623.37,299845.81,351074.18,149571.78,198344.28,157066.85,165023.21,166011.21,192326.73,180236.39,246882.59,275002.68,254325.75,206535.82,130351.18,133150.78,137205.96,101272.28,60557.55,107536.48,90743.17,111878.60,99030.65,63139.76,59671.62,59138.00,68646.92,39351.83,32050.29,51868.75,34707.76,20785.58,33684.14,32650.80,28848.53,18998.38,23735.25,19266.69,18109.58,7335.61,9295.73,16368.70,9806.08,4407.80,6862.02,8128.95,4261.36,3366.46,2693.26,2768.94,2111.10,2532.59,2964.65,1998.03,3096.33,3757.02,2049.25,2695.61,2182.00,3138.77,5552.59,3976.91,3180.37,1830.94,5690.40,3625.51,3275.73,2007.03,5123.15,5500.34,3377.95,4706.73,4805.94,3635.75,3133.65,3952.34,4224.60,3556.74,7512.76,7755.97,4056.39,11604.25,14903.59,10362.86,8774.22,13676.99,6877.74,J,0.94,T
,3014165.25,14003690.00,8163758.50,7139409.50,6743739.00,3705211.00,1985934.62,1305167.25,3103527.00,3280826.00,3049230.25,1759835.62,1619829.37,1487065.62,1847668.00,2037774.87,1966927.87,1241896.87,815401.00,1100752.00,1007929.37,539755.75,736192.12,995457.50,1112252.00,759836.56,338454.84,759126.81,675133.06,528843.81,576101.31,275001.78,681697.81,466128.53,484015.71,587526.56,503495.90,587655.18,513022.81,380471.03,401984.90,394730.75,193196.67,207969.25,269053.18,168140.10,199361.65,228066.35,180874.04,237072.67,289442.31,179540.59,116832.75,169023.48,140052.34,227533.76,105362.03,66720.45,113005.70,113613.22,79276.74,76944.32,57847.22,57216.44,76650.44,27347.37,25757.71,52659.72,41274.98,35209.98,33674.38,18648.82,28940.87,42017.39,26774.51,24869.98,25904.24,16903.24,15618.04,9488.75,6928.68,10502.03,11180.46,8279.14,4830.53,2769.42,4967.21,6591.71,4944.05,5299.88,3039.72,3701.71,4813.18,4512.63,3356.09,2407.07,2804.25,3611.40,3383.74,1539.35,1641.31,6652.97,4590.33,3308.57,4690.18,10372.47,4066.36,5663.63,3659.13,3696.86,5111.02,7085.29,5273.96,5242.31,2526.97,7465.85,9436.36,4492.22,5017.98,4837.88,6383.70,9369.61,9116.02,6082.39,2007.07,6868.98,9130.76,9339.56,J,0.96,T
,1871460.25,6394815.50,15183488.00,11853858.00,5183331.50,2889458.25,3581192.50,3184919.75,2030606.00,2563177.25,1342586.12,1466996.12,1327126.50,1509958.25,1088821.25,1733799.25,2307434.75,974422.00,751008.00,1154381.25,596926.62,1182599.12,866697.18,992597.75,934844.81,1071106.25,790922.56,438021.87,634556.25,506559.56,439815.34,411864.25,701908.25,556000.50,284733.81,194051.23,263769.93,171564.90,293798.15,376851.37,461683.50,254366.34,234404.62,206018.12,329886.65,301160.46,347288.71,362816.62,138797.37,204015.79,196066.51,198894.57,274686.40,168169.17,127940.35,142454.75,84097.06,75694.67,140414.26,71415.48,69338.14,27931.88,37927.51,52502.12,53134.80,60263.00,93541.98,63152.72,56511.33,44256.36,30570.55,24658.66,45639.68,62476.01,26007.71,11743.91,11336.10,13466.65,13646.71,18321.14,14020.91,18023.68,12099.45,9079.20,6158.84,7400.36,6207.98,5074.61,4195.03,3228.52,2993.85,2171.27,3501.71,3782.35,2114.76,3991.11,2823.42,2471.73,3374.49,3907.94,2261.94,4997.33,1569.96,2896.32,2146.22,4260.13,3825.33,2823.46,5932.75,6585.13,6907.49,6251.53,6491.67,6411.70,6861.54,4820.09,7632.03,6536.01,5620.83,5859.80,7438.80,9471.98,3142.51,6436.66,8285.33,5969.47,9588.27,6003.58,J,0.94,T
,3004974.50,8251132.00,7565659.00,6806722.50,7146214.50,5187507.50,3961819.25,3405154.25,4141666.75,2687851.50,985096.31,1047107.50,951596.56,1849105.00,1343077.87,717629.12,564842.75,661349.12,746379.87,1026812.00,1161979.50,805879.06,877570.25,1317156.62,1144963.62,677220.93,903507.93,542278.31,1252632.87,987564.25,681567.06,842706.06,658851.81,558645.93,406216.93,303023.06,163118.00,258420.62,263638.90,361183.68,287230.25,381909.46,223119.57,350488.50,229350.03,356549.18,176616.32,130932.10,229214.09,344719.03,192188.32,157316.31,130541.28,72806.71,99159.86,242822.20,108368.34,151341.04,157406.42,96852.03,77007.17,118524.95,100666.07,74189.11,80511.90,78075.73,47048.66,37998.17,50872.39,53493.16,56521.16,33562.46,32942.35,32347.81,18883.80,21396.62,12178.33,17386.19,18697.99,18777.25,10852.23,2514.20,2932.71,9375.51,9541.84,5651.26,3817.90,10792.35,7256.27,4064.83,5431.97,3096.71,2546.41,4218.65,3650.23,1592.64,2462.24,3046.67,2838.71,4914.42,2100.15,1669.08,1629.39,2001.90,1732.28,2484.82,6417.34,3416.66,5721.75,4611.70,6691.95,5061.19,3597.67,4532.85,4297.94,6264.41,6682.56,5452.71,6105.61,8018.93,5615.81,5935.01,2711.88,10972.96,14044.95,7293.63,13931.59,14635.98,J,0.72,T
,1289445.00,8215123.50,10320362.00,7607525.50,3757235.00,4887409.00,4157296.00,4335131.50,3632883.50,3721435.00,3036881.75,2957714.50,3058650.00,2536959.25,1944810.87,1395050.37,2242547.75,1362012.50,604658.12,508725.40,440879.00,648743.00,725405.43,708624.75,462755.00,663236.00,660227.43,645219.75,598073.56,448496.43,732285.18,524289.25,332029.15,756710.50,800263.18,532273.25,798957.87,670473.68,299513.68,213708.28,218899.78,287934.00,324001.43,311942.75,355015.50,322127.65,325397.28,177931.18,157610.75,196091.64,161014.20,142559.68,181423.95,158038.31,227917.68,186982.00,89241.07,173121.98,129759.00,131302.81,122466.05,84546.81,77086.51,59560.22,68773.27,64014.77,80624.64,27631.14,34523.64,33870.71,34499.02,37231.88,22188.43,20747.04,16558.71,36672.27,14205.45,8435.01,12327.25,10180.95,13131.30,9603.19,8628.32,9885.45,11573.93,4795.76,5056.12,8151.88,5467.37,5787.42,5176.69,4203.51,4798.31,3114.22,2289.68,4601.11,4524.39,3038.22,2787.19,2250.13,1812.39,2247.99,4668.04,4482.43,3648.15,2495.91,2771.56,2997.97,4085.16,3349.02,7551.54,8873.88,10247.75,5889.40,3460.83,7209.06,3529.07,5017.71,4027.21,3371.87,5197.32,8359.54,6338.31,9217.54,8964.40,9714.75,6916.05,10826.73,J,0.81,T
,3042027.50,8951573.00,6993230.50,6412986.00,6307626.00,5746327.50,3875415.50,2654743.50,1904554.50,2710810.75,4076608.75,1344212.62,867486.81,1720520.37,715387.93,1392279.50,2170007.50,1558267.50,1556179.50,999589.31,386900.25,1242696.87,803169.12,403574.90,465231.53,498255.50,690054.81,648921.56,737933.75,489621.68,366418.81,601329.93,584262.25,346404.37,271023.87,229788.14,285107.75,337923.18,440918.96,391275.96,283780.03,410692.37,498064.03,398561.31,324111.21,213214.25,221981.09,195822.31,293835.06,138322.42,163145.23,183589.48,186231.92,246352.40,214334.87,97906.14,135480.03,213696.42,115923.27,94725.25,52888.73,70995.35,48485.69,79978.39,90308.64,65728.15,90729.67,47722.98,43886.01,48359.21,55872.76,33108.85,29743.33,30727.23,43065.89,19747.07,19385.57,12743.10,15825.08,11403.45,17760.04,13795.79,8430.08,9051.18,9486.69,9634.95,5453.30,3650.70,4066.75,3984.56,3921.19,2482.51,2787.88,2966.32,3272.20,3335.14,3925.94,5253.84,3917.63,2398.02,3567.78,2066.66,3513.21,4957.45,2449.55,3798.15,4511.65,2590.79,3669.65,5090.78,9064.73,5890.16,4143.94,4829.71,8336.14,7824.22,4850.27,4125.67,7136.47,5033.76,6686.86,6786.46,8002.52,10447.70,12017.91,8664.64,12164.33,11000.63,J,0.55,T
,4517011.50,15718474.00,12424675.00,9631657.00,7509933.50,7312436.50,5587972.00,4143787.25,4031767.75,1527198.00,2359086.75,2401354.75,1574936.50,2438474.25,1360660.00,521685.65,1015003.81,1097591.50,583498.87,1264321.62,998471.00,799525.81,608084.37,1007412.31,1365425.62,1826068.37,1097691.50,965912.75,1357185.87,1074416.00,833461.56,773872.12,644034.43,980148.12,725024.00,700645.37,366932.50,418299.87,333153.21,385948.00,281973.87,335828.71,467415.43,320639.59,195300.37,209743.95,402254.37,224698.39,91497.86,165719.29,273185.62,244620.82,263558.34,114522.30,121157.74,97290.44,27206.66,119025.04,109823.83,103137.77,82863.47,64509.15,68511.91,78804.57,42797.01,31752.59,49467.89,52213.20,59882.37,61174.83,49061.08,19098.13,12851.20,13631.83,25545.07,25140.65,34642.91,19518.50,13031.68,10639.84,7014.04,7645.41,9039.39,4448.96,5509.18,9944.37,10888.72,5558.42,5169.83,8378.42,3802.92,2842.30,3883.10,4433.80,2862.94,3617.62,2107.45,2384.28,3111.97,2615.97,2043.04,1942.28,2306.77,2340.34,3219.24,5986.46,9154.11,6550.65,2293.14,3355.39,4684.42,2966.81,3395.77,4741.89,5925.48,7276.23,6519.00,6391.64,6771.08,5922.24,9477.40,11691.75,8066.00,4532.36,4949.29,6092.42,9586.16,8103.91,J,0.72,T
,238552.87,11296183.00,10422660.00,4853198.00,3167493.50,3267605.25,3218427.75,1993964.62,2206022.75,2403990.00,2438539.00,2469941.75,2356421.50,1890709.75,2099764.50,1354233.50,1672870.25,1987771.37,1651000.12,1500460.62,1058057.00,994979.50,976384.31,680979.81,808363.68,1203448.25,559412.00,645911.50,718509.87,649771.75,508120.81,504306.53,638157.43,767375.25,683606.56,453707.18,412681.96,501069.84,504297.68,514315.34,480104.31,499114.21,280297.96,239753.39,410155.62,278587.18,341060.06,162601.18,140970.32,180834.98,339451.15,290597.87,232456.59,140573.82,47299.19,82082.30,133815.82,124568.16,59620.11,82222.31,122138.34,94458.05,120134.60,80948.25,96040.46,44695.63,79969.53,35560.87,33873.55,33221.39,38616.17,38727.59,17764.56,12489.32,11338.17,20642.87,11571.89,12805.67,26368.80,18717.68,5756.57,10387.63,9933.88,5400.14,8178.43,6987.93,4413.19,7194.97,6259.76,5029.76,5312.93,5493.93,3319.55,2938.66,2506.94,2416.78,1112.88,2136.68,1500.31,3341.88,5515.72,5929.48,4111.63,5808.26,6553.32,4195.75,3675.05,6114.60,5671.82,3495.60,4276.63,7464.23,4986.42,4240.93,6164.97,6697.40,5747.59,4546.05,6995.88,6671.37,6057.19,5523.50,4723.74,4875.98,10380.16,17904.18,10683.24,6608.65,J,0.63,T
