=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.10.29 19:51:09 =~=~=~=~=~=~=~=~=~=~=~=
5122.05,3735.64,1142.18,2298.22,2249.38,2109.24,2835.38,2405.42,1369.76,1643.26,1681.64,1313.16,976.80,847.85,844.70,656.26,394.96,696.94,582.68,417.24,415.39,478.54,402.24,191.91,577.44,576.74,710.42,325.79,228.84,234.32,249.23,153.85,89.25,101.20,355.34,397.08,370.34,240.39,262.35,203.19,354.92,255.33,238.74,168.45,173.20,194.33,177.01,220.72,284.30,377.11,212.60,146.68,95.11,215.79,109.71,147.19,215.33,230.63,142.64,165.96,172.93,283.63,308.09,217.62,124.18,119.61,107.15,167.90,304.80,J,4.49,T
,85898.86,353875.53,260805.06,182526.20,141237.26,55701.16,69407.21,124752.00,139576.06,92525.06,63051.28,91204.92,64888.85,58469.28,42184.57,17949.62,16154.03,38944.14,43812.44,17867.75,31793.07,19239.67,11710.99,7182.94,20400.86,11563.66,16839.12,11694.46,9655.92,13675.98,10369.29,8650.04,5598.85,7199.18,13282.59,8254.49,8091.06,4364.22,2099.37,3160.98,4368.55,4198.24,3606.72,4025.04,3600.58,2340.19,1635.85,4036.28,4131.77,1989.54,2047.78,1262.44,1178.80,1414.20,1556.70,2098.07,2296.71,1215.16,1287.39,861.65,1222.97,2070.33,1232.95,619.25,1172.90,776.34,978.86,868.10,1618.16,1207.32,723.78,957.26,568.67,725.14,1062.49,1118.38,1486.47,1056.35,1379.80,679.43,1635.06,1020.32,1329.33,1518.34,1552.45,953.29,766.89,1195.31,1176.17,460.85,562.69,599.83,767.67,962.34,1089.50,692.40,563.87,355.57,392.52,672.22,422.44,386.28,701.87,313.01,465.29,508.01,188.74,214.84,184.42,281.16,236.80,240.48,212.29,210.30,110.44,118.19,169.57,244.42,196.76,179.65,168.44,143.34,128.72,68.13,83.16,99.28,95.99,36.08,J,4.20,T
,165224.09,614540.06,548113.93,379806.03,246390.42,247433.03,273811.31,191616.73,88652.89,145732.59,189327.12,76782.84,102626.07,88266.51,52468.44,77009.34,87052.93,61424.57,39102.50,60138.13,51341.26,75589.28,31578.73,34478.34,30397.40,28218.09,55343.02,54224.19,34238.36,37767.01,47409.82,20986.44,24127.13,25492.32,27098.21,16783.91,10038.97,8683.28,6070.54,8337.43,16023.37,9712.82,4988.86,3872.83,5820.96,6044.34,10773.79,5430.81,2433.02,1738.35,2577.35,2348.45,1496.37,501.93,1038.39,562.40,573.90,703.04,760.90,1702.99,1431.31,703.73,614.91,715.76,2076.40,1329.31,735.54,988.97,2198.81,1823.61,1612.55,1957.71,790.40,1237.75,1539.76,1380.21,1615.44,2031.15,1059.72,576.59,1058.53,1027.26,1244.69,1546.16,1578.73,836.33,1250.70,1382.07,1033.66,1233.25,1385.32,1764.62,1969.04,1720.96,654.37,516.70,629.97,877.52,1484.59,939.84,555.38,568.86,626.33,594.49,489.61,584.66,495.89,471.81,530.32,324.70,445.34,382.02,327.83,185.40,284.58,238.88,109.50,112.43,93.20,202.32,218.21,103.36,71.77,52.33,100.68,136.52,118.49,65.87,J,3.71,T
,155144.14,460549.00,725453.87,567400.00,494667.59,216987.06,223388.15,335351.21,180280.26,88928.11,110738.11,98538.24,152604.82,219075.84,167924.54,124036.71,114718.63,59348.65,64186.60,81408.44,104179.31,91761.63,48663.08,35694.52,16298.93,34725.74,37877.24,27763.38,48536.09,44270.56,22889.39,24249.78,27631.16,26451.36,26799.17,17281.51,23437.83,10215.37,10726.59,15673.45,11390.30,7251.68,4422.20,5206.02,6088.49,4628.63,5833.55,5606.44,3841.36,3173.29,2525.28,3708.19,2670.98,795.05,649.89,525.17,707.27,581.19,734.59,477.66,784.84,623.17,711.50,434.37,729.73,524.08,476.63,832.47,858.34,366.58,628.67,971.66,853.99,931.30,1596.75,937.31,704.81,711.41,661.99,1051.86,1413.73,611.42,1298.13,1945.43,1246.90,1398.52,1711.42,1898.31,1418.36,1864.36,1906.95,1377.29,1714.85,1444.89,1339.21,1386.18,1172.95,648.70,728.59,801.69,664.43,465.03,585.92,540.61,983.91,712.60,479.71,339.17,409.21,288.84,359.64,281.95,398.31,237.09,189.18,213.68,245.15,236.58,162.92,130.54,223.86,266.53,130.62,79.35,127.11,94.81,175.96,130.52,J,2.91,T
,199101.45,1209791.75,1016007.93,405544.31,242877.07,203273.34,160064.00,126750.14,141359.21,198885.59,251860.85,163212.95,145320.98,91621.04,97988.66,97625.26,59291.04,76329.03,44960.43,58797.11,67896.17,61459.51,35890.19,29329.53,26097.88,30594.56,20063.75,26464.96,29101.70,22472.53,22480.26,24815.28,29158.44,17884.92,13929.47,12814.66,16550.15,12723.15,7940.58,8910.12,6031.55,6162.01,7705.79,5934.95,4913.77,4270.72,3219.41,2848.89,3767.25,2483.88,2144.87,1484.57,1147.40,730.36,662.80,445.14,198.25,280.85,271.38,272.86,68.73,100.37,48.18,113.74,93.44,102.55,92.25,69.01,117.44,333.79,335.93,164.64,176.05,391.51,430.84,428.91,458.70,535.12,439.82,508.67,610.80,425.88,700.16,414.31,497.03,266.87,368.42,708.36,809.61,689.51,257.93,563.63,694.56,1088.18,675.99,480.65,638.85,752.82,591.25,423.54,552.52,433.10,412.21,424.06,734.33,784.77,551.06,205.33,495.97,314.15,216.49,166.69,261.43,182.26,204.42,154.80,149.77,133.52,115.51,125.71,117.44,66.32,55.21,85.84,75.42,73.55,69.30,37.22,J,3.56,T
,84295.84,259805.20,161507.48,194705.31,123773.35,225392.90,147196.40,62359.95,39744.33,39071.10,54814.69,33548.67,33291.88,48278.75,53833.36,41892.48,31595.86,32646.63,32207.19,53569.84,53492.78,24626.58,25672.65,7988.14,11039.88,18788.70,20883.88,25994.87,27268.26,30337.48,10153.80,8496.65,17995.43,8444.77,6597.39,9490.68,6326.00,5714.85,2474.35,4429.29,6559.15,3571.75,4328.29,3286.37,1662.50,2211.26,3683.64,2462.30,2578.68,2308.90,2043.22,1248.07,1909.56,1191.24,1116.79,727.81,290.05,464.48,941.44,991.08,774.76,402.82,307.89,129.50,89.92,141.40,153.03,98.68,132.20,78.53,146.86,152.63,184.45,146.80,70.62,95.88,88.30,190.16,194.86,94.87,225.16,214.05,143.78,157.19,122.06,168.76,131.66,138.98,196.44,408.19,412.99,256.15,118.75,97.39,106.93,117.53,164.53,150.47,224.88,256.14,252.74,247.47,183.01,124.17,146.21,163.99,132.43,167.96,147.42,64.35,104.03,94.73,83.72,78.59,164.34,88.03,51.47,111.62,80.31,98.50,79.80,30.40,43.17,30.28,64.14,63.65,76.85,47.93,J,4.34,T
,96956.89,146418.82,197134.51,94734.30,51082.23,40351.21,48402.52,45381.40,37902.04,45978.41,9890.69,20258.72,24565.88,20239.28,16626.43,28748.66,31364.56,29511.58,23079.76,25557.18,22388.82,12336.79,12407.17,9382.84,10613.28,16836.81,14210.56,7539.07,7937.18,8942.47,7456.67,10445.33,12441.79,11999.94,7702.12,10274.10,6217.67,6142.70,5617.39,6633.81,3882.26,3066.90,1939.66,2949.87,3725.25,2889.12,2854.23,3184.94,2279.78,2066.31,1681.46,1613.36,1669.05,3082.63,2310.14,1607.38,1648.96,1681.18,1264.29,954.85,724.48,959.04,1137.15,623.61,528.21,267.55,230.57,436.11,433.62,309.23,253.15,300.59,408.89,409.57,391.48,195.49,125.51,142.68,221.05,98.76,151.16,216.22,186.34,53.25,146.44,149.93,88.47,150.48,169.32,167.72,71.89,93.79,138.07,88.49,106.02,116.14,78.22,99.62,99.40,63.96,71.10,147.77,116.06,129.60,55.30,77.90,122.59,133.84,116.68,58.72,116.10,109.68,52.93,88.88,49.89,88.56,87.23,72.63,55.67,72.86,90.98,52.16,21.33,51.51,69.29,60.13,55.88,59.31,J,5.69,T
,19129.50,55000.07,50495.98,28544.46,24788.20,32757.33,21859.66,6950.59,10778.91,9794.39,6168.57,6414.72,6858.97,7776.12,4474.65,4820.32,6321.74,3383.02,3455.84,5160.94,6810.74,3645.47,3936.08,7336.74,4272.08,2020.43,5880.00,9424.15,6500.62,9596.38,5846.95,4152.29,2931.85,2056.99,3290.49,4521.70,5848.29,7405.52,6413.19,3476.87,4570.25,2698.31,1960.18,2695.53,1328.56,2194.88,2749.28,1866.30,1258.74,3040.96,2405.68,1513.93,3107.14,1849.11,2931.76,4178.49,2997.46,899.36,1804.15,2021.00,1770.00,1532.86,797.71,804.12,770.64,1141.09,650.27,703.86,830.32,537.73,604.96,470.55,644.52,362.02,343.71,439.30,316.03,191.90,201.97,199.87,240.53,226.60,241.98,111.17,79.24,136.09,179.23,120.94,91.85,104.32,64.67,43.37,63.74,105.21,87.96,115.90,79.43,118.96,97.48,35.09,62.32,45.07,69.14,65.47,66.36,72.51,62.36,62.15,60.35,36.38,35.04,41.19,104.53,127.81,86.52,80.83,70.81,103.89,45.75,62.05,97.10,101.61,62.80,105.61,115.09,82.27,31.27,48.97,J,9.48,T
,6804.26,7005.97,5479.47,4360.49,7314.23,19917.73,32078.33,17172.84,4343.82,6373.35,6961.40,4806.25,7530.06,7219.47,9772.40,7337.42,3944.24,4135.46,3930.57,4245.87,3952.44,2803.35,3343.71,3687.00,8920.01,7277.09,4828.18,4626.19,3563.95,4715.22,4356.65,2157.97,2390.08,2462.01,3367.78,2772.81,3195.46,2370.95,1735.16,1291.47,1446.93,1330.43,1013.46,1531.04,1175.63,1806.23,1372.24,808.09,1139.94,864.44,604.02,1050.56,1392.86,986.66,1151.10,1103.96,697.71,749.13,1457.81,961.12,893.91,774.49,585.76,482.90,736.32,937.64,686.34,631.14,474.40,473.48,889.31,759.94,619.56,513.72,330.84,491.55,630.63,435.69,305.36,408.02,239.63,241.46,425.12,395.51,327.21,154.59,149.00,168.10,106.78,76.66,95.76,165.03,157.05,97.47,115.36,276.83,218.26,134.91,85.85,83.30,90.72,88.98,106.29,73.70,77.54,88.06,105.68,106.66,73.56,84.23,72.20,61.02,64.16,73.43,81.55,38.74,59.67,51.67,38.81,56.98,38.85,56.18,62.94,109.44,102.62,79.93,52.92,58.54,J,6.92,T
,11958.13,66123.88,45153.76,45553.35,38189.17,18682.77,21133.46,18638.90,26726.08,9891.71,16289.84,25596.84,14163.91,5421.66,8775.09,7413.37,12448.78,9870.13,8147.59,8881.37,9772.44,12304.20,9916.56,3868.39,6211.21,5324.16,3417.78,4336.95,2907.34,3198.37,3583.48,3704.17,2326.29,2789.81,3250.86,2944.40,2115.81,1483.94,1439.99,2126.70,1256.67,982.28,1193.23,636.08,413.72,885.97,1043.47,807.31,487.66,404.52,846.13,758.60,715.19,378.92,434.47,378.95,470.92,506.72,549.12,427.60,234.23,193.35,361.14,405.70,333.95,294.77,346.77,503.71,320.14,145.26,125.47,158.23,279.39,202.45,275.04,345.86,466.86,363.39,263.83,437.42,408.79,484.70,338.10,361.10,239.57,258.65,139.31,247.28,201.92,263.30,214.71,180.58,141.45,153.74,158.36,170.90,130.79,145.28,176.20,140.18,180.60,119.18,43.52,123.68,171.41,99.48,87.96,95.72,102.87,64.37,77.63,52.12,40.61,41.27,58.47,52.67,53.15,82.37,60.63,68.17,67.68,37.69,38.82,45.14,50.25,86.17,118.26,84.42,J,6.74,T
,111196.00,237143.48,198743.43,127899.39,81622.66,74962.42,76478.75,89437.32,52520.26,41111.07,65102.26,36116.91,25698.63,34909.30,40982.11,47521.53,34219.40,20772.57,11495.78,15624.33,21696.82,18443.99,15917.92,10560.87,11527.89,15584.28,8899.82,6193.87,10093.21,6398.82,5761.39,7717.25,10290.16,6470.45,8214.12,5822.62,3693.66,3664.17,5874.25,4338.76,2510.67,3019.70,1472.40,1920.38,1326.72,957.11,1040.15,1258.14,787.73,333.52,213.68,234.74,187.80,176.40,181.50,158.49,128.17,132.54,114.06,86.47,111.12,111.47,164.18,131.72,225.58,195.90,298.25,243.24,256.71,316.61,257.84,231.44,230.36,238.98,268.31,376.73,228.91,221.28,161.60,147.48,209.43,239.34,223.22,320.11,551.64,559.22,465.29,402.77,269.65,293.06,259.66,342.57,460.99,235.35,206.48,250.31,228.62,222.06,251.45,181.17,182.52,191.21,110.18,126.94,230.29,144.32,85.36,107.75,98.70,106.49,66.58,66.87,91.99,54.02,68.18,102.51,75.87,83.11,69.53,61.94,64.55,68.03,72.52,54.11,42.04,29.38,46.72,34.77,J,5.02,T
,196834.26,315780.87,254145.68,153317.56,50637.42,65679.03,71812.93,84410.13,87043.15,122223.01,92263.96,22716.97,43899.65,44446.20,60898.45,87676.18,38258.68,32797.82,38072.74,33766.87,26859.78,23825.19,15018.78,5879.94,13226.62,13778.81,12646.42,12631.70,10838.20,6296.26,6376.85,6984.88,4656.65,5182.55,7846.03,11466.86,5668.25,4119.61,4829.23,3673.35,1852.76,3443.07,3426.09,3172.00,1896.83,1756.69,674.50,688.21,1440.48,1840.39,1171.30,823.91,1121.30,681.28,744.60,584.62,529.36,258.07,273.73,164.69,203.54,190.49,293.64,363.15,356.77,308.39,275.98,231.78,384.51,392.20,236.63,300.30,165.30,120.18,298.22,264.94,276.08,205.48,130.47,186.14,218.64,433.21,326.13,300.81,357.67,242.49,253.96,161.55,126.58,238.94,207.90,130.94,203.35,211.16,187.99,249.04,200.79,205.50,172.16,96.41,125.56,108.90,25.66,112.72,188.70,216.14,182.22,90.10,103.52,111.69,69.94,84.17,150.92,146.83,74.57,92.50,153.88,125.71,99.68,97.06,74.26,90.12,98.40,101.24,96.38,115.96,86.65,52.21,J,4.49,T
,221754.57,337886.15,240137.96,353564.78,282286.43,132733.37,125510.70,158189.79,135710.40,64943.52,37636.41,79654.83,43884.52,56031.19,48105.03,53181.36,38530.14,40521.79,48454.90,40656.74,35266.14,27276.03,24287.94,31831.23,29640.30,28288.74,25765.52,12379.20,9185.57,13496.63,10822.09,16155.75,9393.85,8166.73,7406.41,7777.40,8544.20,4945.91,2770.97,5411.59,6081.95,4686.30,2803.60,3625.25,4323.62,3263.23,3458.77,2341.98,1252.94,868.49,1261.34,1706.14,1333.65,774.77,832.34,1594.85,1310.17,932.32,1035.10,815.20,899.88,658.41,539.44,388.25,340.70,363.80,665.49,702.76,650.39,607.59,521.55,509.68,407.02,435.91,272.96,441.85,574.38,170.65,502.32,696.01,383.97,316.81,300.87,159.23,424.51,361.54,202.12,351.86,464.77,148.20,297.12,210.48,271.79,439.45,230.15,154.38,133.97,176.94,206.16,179.95,59.65,83.54,158.19,97.95,88.26,73.66,67.40,106.98,72.75,84.75,80.53,141.86,176.32,88.21,114.30,93.02,169.73,180.19,173.33,162.99,160.86,142.23,91.62,118.49,132.75,108.92,145.20,105.54,J,5.33,T
